player,game_date,signal,season_fg,season_min,l5_fg,l5_min,n5_fg,deviation,regression_occurred,filter_status
Cooper Flagg,2025-11-22,SELL_HIGH,0.47,33.7,0.608,31.0,0.333,29.4,True,PASSED
Cooper Flagg,2025-11-22,SELL_HIGH,0.463,33.7,0.548,30.2,0.369,18.3,True,PASSED
Cooper Flagg,2025-11-28,BUY_LOW,0.451,33.7,0.333,34.0,0.548,-26.1,True,PASSED
Cooper Flagg,2025-11-29,BUY_LOW,0.451,33.8,0.369,34.6,0.579,-18.2,True,PASSED
Cooper Flagg,2025-12-01,SELL_HIGH,0.464,34.0,0.541,36.2,0.567,16.5,False,PASSED
Cooper Flagg,2025-12-03,SELL_HIGH,0.466,34.0,0.548,35.6,0.556,17.6,False,PASSED
Cooper Flagg,2025-12-03,SELL_HIGH,0.471,33.9,0.579,34.6,0.508,22.8,True,PASSED
Cooper Flagg,2025-12-05,SELL_HIGH,0.476,33.8,0.593,33.2,0.5,24.6,True,PASSED
Cooper Flagg,2025-12-05,SELL_HIGH,0.476,33.7,0.573,31.4,0.534,20.6,True,PASSED
Cooper Flagg,2025-12-06,SELL_HIGH,0.475,33.6,0.567,30.6,0.528,19.4,True,PASSED
Cooper Flagg,2025-12-06,SELL_HIGH,0.475,33.7,0.556,31.2,0.525,17.0,True,PASSED
Cooper Flagg,2025-12-25,SELL_HIGH,0.487,34.6,0.575,37.4,0.523,18.2,True,PASSED
Cooper Flagg,2025-12-25,SELL_HIGH,0.49,34.6,0.6,37.2,0.448,22.5,True,PASSED
Cooper Flagg,2025-12-27,SELL_HIGH,0.493,34.6,0.621,37.4,0.383,26.1,True,PASSED
Cooper Flagg,2025-12-27,SELL_HIGH,0.493,34.6,0.629,37.2,0.349,27.5,True,PASSED
Cooper Flagg,2025-12-29,SELL_HIGH,0.494,34.6,0.607,36.0,0.305,22.9,True,PASSED
Cooper Flagg,2026-01-01,BUY_LOW,0.484,34.6,0.383,35.0,0.391,-20.9,True,PASSED
Cooper Flagg,2026-01-03,BUY_LOW,0.482,34.7,0.349,35.6,0.444,-27.5,True,PASSED
Cooper Flagg,2026-01-03,BUY_LOW,0.479,34.7,0.305,35.8,0.5,-36.3,True,PASSED
Cooper Flagg,2026-01-06,BUY_LOW,0.476,34.7,0.297,35.8,0.506,-37.6,True,PASSED
Cooper Flagg,2026-01-06,BUY_LOW,0.477,34.7,0.348,35.8,0.468,-27.1,True,PASSED
Cooper Flagg,2026-01-08,BUY_LOW,0.478,34.7,0.391,35.4,0.481,-18.1,True,PASSED
Corey Kispert,2025-11-19,BUY_LOW,0.486,18.8,0.308,15.8,0.556,-36.8,True,PASSED
Corey Kispert,2025-11-22,BUY_LOW,0.476,18.5,0.333,15.0,0.58,-29.9,True,PASSED
Craig Porter Jr.,2025-11-19,SELL_HIGH,0.53,17.1,0.615,18.0,0.571,16.0,True,PASSED
Craig Porter Jr.,2025-11-21,SELL_HIGH,0.542,17.7,0.679,21.0,0.471,25.3,True,PASSED
Craig Porter Jr.,2025-11-21,SELL_HIGH,0.537,17.5,0.704,20.6,0.474,30.9,True,PASSED
Craig Porter Jr.,2025-11-30,SELL_HIGH,0.533,17.3,0.625,18.8,0.471,17.2,True,PASSED
Craig Porter Jr.,2025-12-05,BUY_LOW,0.524,16.8,0.4,15.0,0.455,-23.6,True,PASSED
Craig Porter Jr.,2025-12-05,BUY_LOW,0.529,17.0,0.444,17.6,0.444,-15.9,False,PASSED
Craig Porter Jr.,2025-12-12,BUY_LOW,0.511,17.1,0.381,17.6,1.0,-25.4,True,PASSED
Craig Porter Jr.,2025-12-23,SELL_HIGH,0.534,16.0,0.714,12.8,0.273,33.8,True,PASSED
Craig Porter Jr.,2025-12-29,BUY_LOW,0.518,16.1,0.407,16.2,0.353,-21.3,False,PASSED
Craig Porter Jr.,2025-12-29,BUY_LOW,0.513,16.1,0.357,18.6,0.455,-30.4,True,PASSED
Craig Porter Jr.,2025-12-31,BUY_LOW,0.509,16.1,0.273,17.2,0.478,-46.4,True,PASSED
Craig Porter Jr.,2025-12-31,BUY_LOW,0.506,16.3,0.176,18.6,0.478,-65.2,True,PASSED
D'Angelo Russell,2025-11-24,SELL_HIGH,0.399,22.1,0.476,23.2,0.345,19.4,True,PASSED
D'Angelo Russell,2025-11-24,SELL_HIGH,0.396,21.7,0.473,20.8,0.424,19.5,True,PASSED
D'Angelo Russell,2025-12-01,SELL_HIGH,0.392,21.4,0.468,18.4,0.486,19.3,False,PASSED
D'Angelo Russell,2025-12-01,SELL_HIGH,0.392,21.3,0.477,17.6,0.528,21.8,False,PASSED
Dalton Knecht,2025-11-18,SELL_HIGH,0.464,18.9,0.545,21.4,0.25,17.5,True,PASSED
Dalton Knecht,2025-12-04,SELL_HIGH,0.474,16.7,0.545,13.4,0.385,15.2,True,PASSED
Dalton Knecht,2025-12-04,SELL_HIGH,0.476,16.3,0.565,13.8,0.385,18.6,True,PASSED
Daniel Gafford,2025-11-22,BUY_LOW,0.642,23.4,0.545,25.4,0.5,-15.0,False,PASSED
Daniel Gafford,2025-11-24,BUY_LOW,0.629,23.6,0.48,25.8,0.522,-23.6,True,PASSED
Daniel Gafford,2025-11-24,BUY_LOW,0.622,23.8,0.467,26.4,0.5,-24.9,True,PASSED
Daniel Gafford,2025-11-28,BUY_LOW,0.615,23.9,0.455,27.0,0.556,-26.1,True,PASSED
Daniel Gafford,2025-11-28,BUY_LOW,0.616,23.7,0.452,25.4,0.571,-26.7,True,PASSED
Daniel Gafford,2025-12-03,BUY_LOW,0.617,23.4,0.5,23.4,0.556,-19.0,True,PASSED
Daniel Gafford,2025-12-27,SELL_HIGH,0.616,20.6,0.714,17.4,0.714,16.0,False,PASSED
Daniel Gafford,2025-12-29,SELL_HIGH,0.619,20.6,0.75,18.6,0.727,21.2,True,PASSED
Daniel Gafford,2025-12-29,SELL_HIGH,0.626,20.8,0.793,20.4,0.724,26.8,True,PASSED
Daniel Gafford,2026-01-01,SELL_HIGH,0.632,20.9,0.771,22.6,0.679,22.1,True,PASSED
Daniel Gafford,2026-01-01,SELL_HIGH,0.631,20.7,0.73,21.8,0.677,15.7,True,PASSED
Daniss Jenkins,2025-11-24,SELL_HIGH,0.51,20.9,0.617,23.8,0.333,20.9,True,PASSED
Daniss Jenkins,2025-11-24,SELL_HIGH,0.51,20.3,0.679,18.8,0.167,33.0,True,PASSED
Daniss Jenkins,2025-12-01,BUY_LOW,0.478,18.2,0.25,14.6,0.225,-47.7,False,PASSED
Daniss Jenkins,2025-12-03,BUY_LOW,0.459,18.5,0.238,18.4,0.28,-48.1,True,PASSED
Daniss Jenkins,2025-12-03,BUY_LOW,0.452,18.7,0.25,21.6,0.333,-44.7,True,PASSED
Daniss Jenkins,2025-12-06,BUY_LOW,0.44,18.6,0.225,20.6,0.5,-48.9,True,PASSED
Daniss Jenkins,2025-12-06,BUY_LOW,0.442,18.2,0.28,16.0,0.385,-36.7,True,PASSED
Daniss Jenkins,2026-01-05,SELL_HIGH,0.442,15.6,0.633,16.2,0.31,43.4,True,PASSED
Danny Wolf,2025-12-23,BUY_LOW,0.404,17.8,0.262,20.4,0.294,-35.3,True,PASSED
Danny Wolf,2025-12-23,BUY_LOW,0.39,18.0,0.231,20.0,0.333,-40.9,True,PASSED
Danny Wolf,2025-12-27,BUY_LOW,0.378,18.1,0.162,20.4,0.429,-57.0,True,PASSED
Danny Wolf,2025-12-27,BUY_LOW,0.384,18.1,0.182,19.8,0.387,-52.7,True,PASSED
Danny Wolf,2025-12-29,BUY_LOW,0.39,18.1,0.278,19.4,0.353,-28.9,True,PASSED
Danny Wolf,2025-12-29,BUY_LOW,0.387,18.1,0.294,19.6,0.381,-24.0,True,PASSED
Darius Garland,2025-12-22,SELL_HIGH,0.379,30.1,0.438,33.0,0.532,15.4,False,PASSED
Darius Garland,2025-12-22,SELL_HIGH,0.388,30.1,0.465,31.2,0.508,20.0,False,PASSED
Darius Garland,2025-12-23,SELL_HIGH,0.395,30.1,0.5,31.2,0.491,26.5,True,PASSED
Darius Garland,2025-12-23,SELL_HIGH,0.396,30.0,0.516,31.0,0.509,30.2,True,PASSED
Darius Garland,2025-12-25,SELL_HIGH,0.397,30.0,0.52,30.2,0.492,30.9,True,PASSED
Darius Garland,2025-12-25,SELL_HIGH,0.4,30.2,0.532,30.8,0.466,32.9,True,PASSED
Darius Garland,2025-12-27,SELL_HIGH,0.403,30.4,0.508,32.0,0.474,26.0,True,PASSED
Darius Garland,2025-12-27,SELL_HIGH,0.406,30.2,0.491,30.8,0.475,20.8,True,PASSED
Darius Garland,2025-12-29,SELL_HIGH,0.409,30.0,0.509,29.8,0.469,24.4,True,PASSED
Darius Garland,2025-12-29,SELL_HIGH,0.408,30.0,0.492,30.2,0.492,20.3,False,PASSED
Darius Garland,2025-12-31,SELL_HIGH,0.411,30.0,0.474,27.8,0.493,15.2,False,PASSED
Darius Garland,2026-01-04,SELL_HIGH,0.418,30.1,0.492,30.6,0.533,17.8,False,PASSED
Darius Garland,2026-01-04,SELL_HIGH,0.419,30.1,0.508,30.8,0.527,21.1,False,PASSED
Darius Garland,2026-01-06,SELL_HIGH,0.42,30.2,0.493,31.4,0.571,17.2,False,PASSED
Darius Garland,2026-01-06,SELL_HIGH,0.427,30.3,0.519,32.2,0.593,21.5,False,PASSED
Darius Garland,2026-01-08,SELL_HIGH,0.434,30.3,0.545,32.4,0.547,25.7,False,PASSED
Darius Garland,2026-01-08,SELL_HIGH,0.434,30.5,0.533,33.4,0.539,22.7,False,PASSED
Davion Mitchell,2025-11-23,SELL_HIGH,0.519,29.9,0.625,25.8,0.433,20.4,True,PASSED
Davion Mitchell,2025-11-26,BUY_LOW,0.51,30.1,0.433,31.0,0.567,-15.1,True,PASSED
Davion Mitchell,2025-12-01,BUY_LOW,0.497,30.2,0.357,30.8,0.618,-28.1,True,PASSED
Davion Mitchell,2025-12-05,SELL_HIGH,0.509,30.1,0.618,30.0,0.5,21.4,True,PASSED
Davion Mitchell,2025-12-26,BUY_LOW,0.498,30.3,0.417,29.0,0.306,-16.3,False,PASSED
Davion Mitchell,2025-12-27,BUY_LOW,0.496,30.3,0.361,28.6,0.314,-27.1,False,PASSED
Davion Mitchell,2025-12-27,BUY_LOW,0.489,30.1,0.235,26.2,0.389,-51.9,True,PASSED
Davion Mitchell,2025-12-29,BUY_LOW,0.483,29.9,0.206,24.6,0.5,-57.4,True,PASSED
Davion Mitchell,2025-12-29,BUY_LOW,0.483,29.9,0.278,25.6,0.524,-42.5,True,PASSED
Davion Mitchell,2026-01-01,BUY_LOW,0.483,30.0,0.306,26.2,0.488,-36.8,True,PASSED
Davion Mitchell,2026-01-01,BUY_LOW,0.483,30.0,0.314,27.0,0.467,-34.9,True,PASSED
Davion Mitchell,2026-01-03,BUY_LOW,0.482,30.1,0.389,29.8,0.408,-19.3,True,PASSED
Davion Mitchell,2026-01-10,BUY_LOW,0.47,30.1,0.32,29.6,0.636,-31.8,True,PASSED
Day'Ron Sharpe,2025-11-29,BUY_LOW,0.612,15.7,0.444,16.2,0.391,-27.4,False,PASSED
Day'Ron Sharpe,2025-11-29,BUY_LOW,0.6,15.9,0.364,17.4,0.4,-39.4,True,PASSED
Day'Ron Sharpe,2025-12-01,BUY_LOW,0.589,16.1,0.333,17.6,0.476,-43.4,True,PASSED
Day'Ron Sharpe,2025-12-01,BUY_LOW,0.587,16.1,0.333,16.2,0.5,-43.2,True,PASSED
Day'Ron Sharpe,2025-12-03,BUY_LOW,0.584,16.1,0.375,17.2,0.607,-35.8,True,PASSED
Day'Ron Sharpe,2025-12-03,BUY_LOW,0.58,16.0,0.391,17.8,0.697,-32.5,True,PASSED
Day'Ron Sharpe,2025-12-04,BUY_LOW,0.575,15.9,0.4,15.8,0.697,-30.4,True,PASSED
Day'Ron Sharpe,2025-12-04,BUY_LOW,0.575,16.0,0.476,15.0,0.69,-17.2,True,PASSED
Day'Ron Sharpe,2025-12-12,SELL_HIGH,0.6,16.2,0.697,17.8,0.545,16.2,True,PASSED
Day'Ron Sharpe,2025-12-12,SELL_HIGH,0.596,16.1,0.697,17.8,0.565,17.0,True,PASSED
Day'Ron Sharpe,2025-12-14,SELL_HIGH,0.592,16.0,0.69,16.6,0.625,16.5,True,PASSED
Day'Ron Sharpe,2025-12-14,SELL_HIGH,0.594,16.1,0.714,16.2,0.636,20.2,True,PASSED
Day'Ron Sharpe,2025-12-29,SELL_HIGH,0.615,16.3,0.792,19.2,0.533,28.8,True,PASSED
Day'Ron Sharpe,2025-12-29,SELL_HIGH,0.611,16.2,0.739,17.6,0.538,20.9,True,PASSED
Day'Ron Sharpe,2026-01-01,SELL_HIGH,0.608,16.2,0.714,15.8,0.578,17.5,True,PASSED
Day'Ron Sharpe,2026-01-01,SELL_HIGH,0.609,16.2,0.727,15.4,0.583,19.3,True,PASSED
De'Aaron Fox,2025-11-30,BUY_LOW,0.48,33.6,0.394,33.4,0.534,-17.9,True,PASSED
De'Aaron Fox,2025-12-19,BUY_LOW,0.476,32.2,0.386,29.2,0.448,-18.9,True,PASSED
De'Aaron Fox,2025-12-21,BUY_LOW,0.474,31.9,0.34,26.2,0.507,-28.4,True,PASSED
De'Aaron Fox,2026-01-07,BUY_LOW,0.471,32.3,0.386,32.4,0.43,-18.1,True,PASSED
De'Aaron Fox,2026-01-07,BUY_LOW,0.469,32.4,0.346,32.8,0.417,-26.2,True,PASSED
De'Aaron Fox,2026-01-10,BUY_LOW,0.467,32.4,0.321,32.6,0.443,-31.4,True,PASSED
De'Andre Hunter,2025-11-30,SELL_HIGH,0.462,29.1,0.536,30.0,0.347,15.9,True,PASSED
De'Andre Hunter,2025-12-03,BUY_LOW,0.45,28.9,0.347,28.0,0.378,-23.0,True,PASSED
De'Andre Hunter,2025-12-05,BUY_LOW,0.448,28.9,0.354,28.6,0.36,-21.0,True,PASSED
De'Andre Hunter,2025-12-12,BUY_LOW,0.44,28.7,0.36,27.0,0.304,-18.2,False,PASSED
De'Andre Hunter,2025-12-14,BUY_LOW,0.436,28.7,0.309,28.2,0.31,-29.1,True,PASSED
De'Andre Hunter,2025-12-14,BUY_LOW,0.432,28.6,0.245,29.4,0.333,-43.2,True,PASSED
De'Andre Hunter,2025-12-17,BUY_LOW,0.429,28.6,0.235,28.2,0.451,-45.1,True,PASSED
De'Andre Hunter,2025-12-17,BUY_LOW,0.429,28.6,0.275,27.2,0.509,-36.0,True,PASSED
De'Andre Hunter,2025-12-19,BUY_LOW,0.429,28.6,0.304,27.4,0.492,-29.1,True,PASSED
De'Andre Hunter,2025-12-19,BUY_LOW,0.427,28.5,0.31,27.2,0.5,-27.5,True,PASSED
De'Andre Hunter,2025-12-22,BUY_LOW,0.425,28.5,0.333,27.0,0.525,-21.5,True,PASSED
De'Andre Hunter,2025-12-23,SELL_HIGH,0.436,28.4,0.509,26.4,0.34,16.8,True,PASSED
De'Andre Hunter,2025-12-25,SELL_HIGH,0.434,28.2,0.5,25.2,0.27,15.2,True,PASSED
De'Andre Hunter,2025-12-25,SELL_HIGH,0.434,28.2,0.525,25.4,0.282,21.1,True,PASSED
De'Andre Hunter,2025-12-27,BUY_LOW,0.429,28.0,0.34,24.4,0.367,-20.7,True,PASSED
De'Andre Hunter,2025-12-29,BUY_LOW,0.425,27.9,0.268,23.6,0.42,-36.8,True,PASSED
De'Andre Hunter,2025-12-29,BUY_LOW,0.425,27.8,0.27,23.6,0.408,-36.4,True,PASSED
De'Andre Hunter,2026-01-02,BUY_LOW,0.425,27.8,0.282,23.0,0.429,-33.7,True,PASSED
De'Andre Hunter,2026-01-02,BUY_LOW,0.425,27.7,0.295,22.8,0.457,-30.5,True,PASSED
De'Anthony Melton,2025-12-20,BUY_LOW,0.324,18.4,0.143,17.6,0.194,-56.0,True,PASSED
De'Anthony Melton,2025-12-20,BUY_LOW,0.304,18.2,0.074,16.8,0.267,-75.6,True,PASSED
De'Anthony Melton,2025-12-22,BUY_LOW,0.286,18.0,0.074,16.2,0.348,-74.1,True,PASSED
De'Anthony Melton,2025-12-22,BUY_LOW,0.278,17.8,0.107,15.6,0.413,-61.4,True,PASSED
De'Anthony Melton,2025-12-25,BUY_LOW,0.271,17.7,0.107,15.8,0.438,-60.4,True,PASSED
De'Anthony Melton,2025-12-25,BUY_LOW,0.282,18.1,0.194,17.6,0.452,-31.0,True,PASSED
De'Anthony Melton,2025-12-31,SELL_HIGH,0.324,19.1,0.413,22.4,0.4,27.7,True,PASSED
De'Anthony Melton,2026-01-05,SELL_HIGH,0.343,20.2,0.4,24.2,0.588,16.8,False,PASSED
DeMar DeRozan,2025-11-16,BUY_LOW,0.475,33.6,0.319,27.4,0.596,-32.9,True,PASSED
DeMar DeRozan,2025-11-20,SELL_HIGH,0.492,33.5,0.596,32.6,0.566,21.3,True,PASSED
DeMar DeRozan,2025-12-30,BUY_LOW,0.503,33.4,0.387,30.4,0.5,-23.1,True,PASSED
DeMar DeRozan,2026-01-01,BUY_LOW,0.501,33.3,0.383,30.4,0.508,-23.5,True,PASSED
Dean Wade,2025-11-19,SELL_HIGH,0.382,22.3,0.474,25.0,0.333,23.9,True,PASSED
Dean Wade,2025-11-19,SELL_HIGH,0.376,22.4,0.474,26.2,0.36,26.0,True,PASSED
Dean Wade,2025-12-01,BUY_LOW,0.367,22.2,0.3,20.2,0.417,-18.2,True,PASSED
Dean Wade,2025-12-06,SELL_HIGH,0.381,22.4,0.458,23.2,0.304,20.3,True,PASSED
Dean Wade,2025-12-14,BUY_LOW,0.366,22.2,0.3,22.6,0.464,-18.0,True,PASSED
Dean Wade,2025-12-14,BUY_LOW,0.373,22.4,0.304,23.2,0.391,-18.5,True,PASSED
Dean Wade,2025-12-17,SELL_HIGH,0.38,22.6,0.44,26.4,0.44,15.9,False,PASSED
Dean Wade,2025-12-19,SELL_HIGH,0.379,22.6,0.462,26.2,0.438,21.8,True,PASSED
Dean Wade,2025-12-19,SELL_HIGH,0.377,22.7,0.464,27.2,0.447,23.2,True,PASSED
Dean Wade,2025-12-25,SELL_HIGH,0.386,23.1,0.447,26.8,0.444,15.8,True,PASSED
Dean Wade,2025-12-25,SELL_HIGH,0.388,23.2,0.474,27.0,0.467,22.2,True,PASSED
Dean Wade,2025-12-27,SELL_HIGH,0.389,23.3,0.457,27.2,0.452,17.4,True,PASSED
Deandre Ayton,2025-12-01,SELL_HIGH,0.711,29.5,0.818,30.8,0.583,15.1,True,PASSED
Deandre Ayton,2025-12-07,BUY_LOW,0.696,29.5,0.583,29.6,0.791,-16.2,True,PASSED
Deandre Ayton,2025-12-25,SELL_HIGH,0.713,29.5,0.841,30.0,0.625,18.0,True,PASSED
Deandre Ayton,2026-01-02,BUY_LOW,0.705,29.4,0.579,27.4,0.615,-17.8,True,PASSED
Deandre Ayton,2026-01-04,BUY_LOW,0.703,29.3,0.576,26.4,0.596,-18.1,True,PASSED
Deandre Ayton,2026-01-09,BUY_LOW,0.689,29.5,0.552,31.2,0.543,-19.9,False,PASSED
Deni Avdija,2025-11-24,BUY_LOW,0.469,33.8,0.378,33.2,0.538,-19.4,True,PASSED
Deni Avdija,2025-11-24,BUY_LOW,0.469,33.7,0.356,31.8,0.532,-24.0,True,PASSED
Deni Avdija,2025-11-26,BUY_LOW,0.469,33.6,0.361,30.0,0.519,-22.9,True,PASSED
Deni Avdija,2025-12-18,BUY_LOW,0.469,34.2,0.382,32.2,0.465,-18.7,True,PASSED
Deni Avdija,2025-12-23,BUY_LOW,0.465,34.9,0.353,39.0,0.495,-24.2,True,PASSED
Deni Avdija,2025-12-26,BUY_LOW,0.464,34.9,0.37,38.4,0.523,-20.3,True,PASSED
Dennis Schröder,2025-11-19,SELL_HIGH,0.401,30.4,0.483,30.4,0.364,20.5,True,PASSED
Dennis Schröder,2025-11-19,SELL_HIGH,0.403,30.4,0.479,31.6,0.396,19.0,True,PASSED
Dennis Schröder,2025-11-20,SELL_HIGH,0.404,30.5,0.481,32.4,0.35,19.1,True,PASSED
Dennis Schröder,2025-12-23,SELL_HIGH,0.408,28.8,0.483,29.6,0.357,18.3,True,PASSED
Dennis Schröder,2025-12-23,SELL_HIGH,0.406,28.6,0.475,29.4,0.39,16.8,True,PASSED
Derik Queen,2025-11-17,BUY_LOW,0.477,22.6,0.395,26.8,0.538,-17.3,True,PASSED
Derik Queen,2025-11-19,BUY_LOW,0.47,22.7,0.368,26.2,0.548,-21.5,True,PASSED
Derik Queen,2025-12-02,BUY_LOW,0.48,23.6,0.395,22.2,0.491,-17.7,True,PASSED
Derik Queen,2025-12-02,BUY_LOW,0.482,24.0,0.4,25.4,0.465,-16.9,True,PASSED
Derik Queen,2025-12-11,SELL_HIGH,0.496,24.9,0.612,29.4,0.562,23.5,True,PASSED
Derik Queen,2025-12-22,SELL_HIGH,0.514,25.7,0.615,29.8,0.508,19.7,True,PASSED
Derik Queen,2025-12-23,SELL_HIGH,0.517,26.0,0.685,29.4,0.435,32.6,True,PASSED
Derik Queen,2025-12-26,SELL_HIGH,0.516,25.9,0.6,29.0,0.377,16.2,True,PASSED
Derik Queen,2025-12-29,BUY_LOW,0.504,25.8,0.377,24.6,0.429,-25.1,True,PASSED
Derik Queen,2025-12-31,BUY_LOW,0.499,25.9,0.354,26.4,0.5,-29.0,True,PASSED
Derik Queen,2025-12-31,BUY_LOW,0.499,25.9,0.381,27.4,0.49,-23.7,True,PASSED
Derik Queen,2026-01-04,BUY_LOW,0.5,25.9,0.382,27.0,0.451,-23.6,True,PASSED
Derik Queen,2026-01-04,BUY_LOW,0.499,25.9,0.373,27.6,0.429,-25.4,True,PASSED
Derrick Jones Jr.,2025-11-16,BUY_LOW,0.54,26.0,0.432,30.6,0.391,-20.1,False,PASSED
Derrick Jones Jr.,2025-11-16,BUY_LOW,0.536,25.4,0.439,26.2,0.435,-18.1,False,PASSED
Derrick Jones Jr.,2025-12-28,BUY_LOW,0.533,24.8,0.421,24.4,0.48,-20.9,True,PASSED
Derrick Jones Jr.,2025-12-28,BUY_LOW,0.527,24.6,0.382,24.0,0.536,-27.4,True,PASSED
Derrick Jones Jr.,2025-12-30,BUY_LOW,0.521,24.4,0.357,19.6,0.667,-31.4,True,PASSED
Derrick White,2025-11-16,SELL_HIGH,0.352,32.4,0.412,31.6,0.364,17.3,True,PASSED
Derrick White,2025-11-16,SELL_HIGH,0.354,32.6,0.418,32.2,0.315,17.9,True,PASSED
Derrick White,2025-11-18,SELL_HIGH,0.356,32.9,0.434,33.0,0.313,21.8,True,PASSED
Derrick White,2025-11-18,SELL_HIGH,0.358,32.9,0.451,32.6,0.317,25.9,True,PASSED
Derrick White,2025-11-21,SELL_HIGH,0.359,32.9,0.427,34.0,0.344,18.7,True,PASSED
Derrick White,2025-11-29,SELL_HIGH,0.362,32.9,0.426,33.4,0.471,17.8,False,PASSED
Derrick White,2025-11-29,SELL_HIGH,0.362,33.1,0.469,34.6,0.511,29.4,False,PASSED
Derrick White,2025-12-02,SELL_HIGH,0.363,33.3,0.449,35.2,0.534,23.9,False,PASSED
Derrick White,2025-12-02,SELL_HIGH,0.366,33.3,0.459,35.0,0.535,25.4,False,PASSED
Derrick White,2025-12-04,SELL_HIGH,0.37,33.4,0.455,35.8,0.527,22.9,False,PASSED
Derrick White,2025-12-04,SELL_HIGH,0.377,33.2,0.471,35.4,0.505,24.9,False,PASSED
Derrick White,2025-12-05,SELL_HIGH,0.383,33.1,0.511,33.4,0.451,33.4,True,PASSED
Derrick White,2025-12-05,SELL_HIGH,0.386,33.1,0.534,31.6,0.412,38.5,True,PASSED
Derrick White,2025-12-07,SELL_HIGH,0.388,33.0,0.535,30.6,0.429,37.8,True,PASSED
Derrick White,2025-12-07,SELL_HIGH,0.391,33.1,0.527,31.0,0.444,35.0,True,PASSED
Derrick White,2025-12-11,SELL_HIGH,0.393,33.2,0.505,32.6,0.462,28.5,True,PASSED
Derrick White,2025-12-11,SELL_HIGH,0.391,33.1,0.451,32.6,0.511,15.4,False,PASSED
Derrick White,2025-12-19,SELL_HIGH,0.4,33.3,0.462,34.0,0.38,15.6,True,PASSED
Derrick White,2025-12-20,SELL_HIGH,0.404,33.3,0.511,35.4,0.345,26.6,True,PASSED
Derrick White,2025-12-20,SELL_HIGH,0.4,33.4,0.49,36.8,0.378,22.3,True,PASSED
Derrick White,2026-01-03,SELL_HIGH,0.4,33.7,0.462,35.8,0.341,15.3,True,PASSED
Derrick White,2026-01-05,SELL_HIGH,0.402,33.8,0.463,36.0,0.329,15.2,True,PASSED
Derrick White,2026-01-09,BUY_LOW,0.397,33.9,0.329,36.0,0.398,-17.1,True,PASSED
Desmond Bane,2025-12-01,SELL_HIGH,0.448,32.7,0.515,34.0,0.354,15.0,True,PASSED
Desmond Bane,2025-12-03,SELL_HIGH,0.455,32.8,0.566,35.0,0.299,24.3,True,PASSED
Desmond Bane,2025-12-03,SELL_HIGH,0.454,32.9,0.566,36.8,0.312,24.6,True,PASSED
Desmond Bane,2025-12-05,SELL_HIGH,0.453,33.0,0.551,36.6,0.372,21.6,True,PASSED
Desmond Bane,2025-12-07,BUY_LOW,0.437,33.0,0.354,35.2,0.516,-19.0,True,PASSED
Desmond Bane,2025-12-07,BUY_LOW,0.438,33.0,0.299,35.2,0.505,-31.8,True,PASSED
Desmond Bane,2025-12-09,BUY_LOW,0.439,33.0,0.312,34.4,0.484,-28.9,True,PASSED
Desmond Bane,2025-12-09,BUY_LOW,0.443,33.1,0.372,34.4,0.425,-16.1,True,PASSED
Desmond Bane,2025-12-13,SELL_HIGH,0.447,33.3,0.516,36.2,0.481,15.4,True,PASSED
Desmond Bane,2025-12-23,SELL_HIGH,0.452,33.7,0.529,36.0,0.407,17.2,True,PASSED
Desmond Bane,2025-12-23,SELL_HIGH,0.451,33.7,0.539,36.0,0.43,19.6,True,PASSED
Desmond Bane,2026-01-06,SELL_HIGH,0.452,33.9,0.547,36.6,0.429,21.0,True,PASSED
Desmond Bane,2026-01-06,SELL_HIGH,0.453,33.8,0.591,34.8,0.419,30.5,True,PASSED
Desmond Bane,2026-01-07,SELL_HIGH,0.454,33.6,0.629,32.0,0.417,38.5,True,PASSED
Desmond Bane,2026-01-07,SELL_HIGH,0.452,33.7,0.594,31.4,0.455,31.4,True,PASSED
Devin Booker,2025-11-21,BUY_LOW,0.485,35.3,0.4,33.8,0.35,-17.5,False,PASSED
Devin Booker,2025-11-23,BUY_LOW,0.477,35.3,0.353,33.2,0.357,-26.1,True,PASSED
Devin Booker,2025-11-23,BUY_LOW,0.475,35.4,0.338,33.2,0.33,-28.9,False,PASSED
Devin Booker,2025-11-24,BUY_LOW,0.472,35.5,0.329,35.0,0.325,-30.3,False,PASSED
Devin Booker,2025-11-24,BUY_LOW,0.471,35.5,0.318,36.8,0.325,-32.5,True,PASSED
Devin Booker,2025-11-26,BUY_LOW,0.469,35.6,0.35,37.4,0.333,-25.4,False,PASSED
Devin Booker,2025-11-26,BUY_LOW,0.463,35.7,0.357,38.2,0.371,-22.8,True,PASSED
Devin Booker,2025-11-28,BUY_LOW,0.457,35.8,0.33,38.4,0.436,-27.9,True,PASSED
Devin Booker,2025-11-28,BUY_LOW,0.456,35.9,0.325,38.6,0.469,-28.6,True,PASSED
Devin Booker,2025-11-29,BUY_LOW,0.455,36.0,0.325,38.8,0.472,-28.4,True,PASSED
Devin Booker,2025-11-29,BUY_LOW,0.455,35.9,0.333,38.2,0.458,-26.7,True,PASSED
Devin Booker,2025-12-01,BUY_LOW,0.455,35.9,0.371,37.4,0.463,-18.3,True,PASSED
Devin Booker,2025-12-27,SELL_HIGH,0.464,34.3,0.54,32.0,0.383,16.4,True,PASSED
Devin Booker,2025-12-31,BUY_LOW,0.456,34.3,0.383,34.2,0.551,-16.0,True,PASSED
