player,date,is_b2b,proj_pts,actual_pts,diff,notes
Shai Gilgeous-Alexander,2026-01-07,False,24.1,46,-21.9, [GENERALIST] +ISO_SCORER+P&R_HANDLER | PnR Handler vs Funnel
Isaiah Collier,2026-01-07,False,9.3,6,3.3000000000000007, [FACILITATOR]
Jusuf Nurkic,2026-01-07,False,12.1,15,-2.9000000000000004, [HUB_BIG] +P&R_ROLL_MAN | Roll Man vs Drop
Christian Koloko,2026-01-07,True,2.8,2,0.7999999999999998, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Home B2B
Oso Ighodaro,2026-01-07,False,4.9,5,-0.09999999999999964, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Cutter Tax | Roll Man vs Drop | Hustle Guard
Jordan Goodwin,2026-01-07,False,9.9,11,-1.0999999999999996, [GENERALIST] +SPOT_UP | Spot-Up vs Pack
Jaylen Wells,2026-01-07,True,12.3,9,3.3000000000000007, [GENERALIST] +SPOT_UP+P&R_HANDLER | Home B2B + Guard Tax
Cam Spencer,2026-01-07,True,9.9,14,-4.1, [FACILITATOR] +P&R_HANDLER+TRANSITION | Home B2B + Guard Tax
Devin Booker,2026-01-07,False,25.4,13,12.399999999999999, [GENERALIST] +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Collin Gillespie,2026-01-07,False,12.3,10,2.3000000000000007, [FACILITATOR] +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Ryan Dunn,2026-01-07,False,5.7,2,3.7, [GENERALIST] +P&R_ROLL_MAN+POST_UP | Roll Man vs Drop
Royce O'Neale,2026-01-07,False,7.4,12,-4.6, [GENERALIST] +SPOT_UP | Spot-Up vs Pack
Jaren Jackson Jr.,2026-01-07,True,17.5,19,-1.5, [GENERALIST] +SPOT_UP+TRANSITION | Home B2B | Hustle Guard
Olivier-Maxence Prosper,2026-01-07,True,3.3,8,-4.7, [GENERALIST] +P&R_ROLL_MAN | Home B2B
Jock Landale,2026-01-07,True,10.0,0,10.0, [GENERALIST] +P&R_ROLL_MAN | Home B2B | Hustle Guard
Kentavious Caldwell-Pope,2026-01-07,True,8.1,14,-5.9, [GENERALIST] | Home B2B
Santi Aldama,2026-01-07,True,13.3,7,6.300000000000001, [STRETCH_BIG] +SPOT_UP+TRANSITION | Home B2B
Javon Small,2026-01-07,True,4.0,14,-10.0, [GENERALIST] | Home B2B + Guard Tax
Mark Williams,2026-01-07,False,9.5,12,-2.5, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Cutter Tax | Hustle Guard
Gregory Jackson,2026-01-07,True,7.7,11,-3.3, [GENERALIST] | Home B2B
Grayson Allen,2026-01-07,False,11.5,19,-7.5, [FACILITATOR] +P&R_HANDLER+TRANSITION | P&R Drop Edge | Transition Tax
Dillon Brooks,2026-01-07,False,17.5,21,-3.5, [GENERALIST] +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Bruce Brown,2026-01-07,False,7.2,4,3.2, [GENERALIST]
Christian Braun,2026-01-07,False,5.3,5,0.2999999999999998, [GENERALIST]
Peyton Watson,2026-01-07,False,13.7,30,-16.3, [GENERALIST]
Sam Hauser,2026-01-07,False,6.6,6,0.5999999999999996, [GENERALIST] +SPOT_UP
Anfernee Simons,2026-01-07,False,12.1,15,-2.9000000000000004, [GENERALIST] +ISO_SCORER
Hugo  Gonzalez,2026-01-07,False,3.0,3,0.0, [GENERALIST] +P&R_ROLL_MAN
Tim Hardaway Jr.,2026-01-07,False,12.9,14,-1.0999999999999996, [SNIPER] +SPOT_UP | Spot-Up vs Pack
Jalen Pickett,2026-01-07,False,5.9,7,-1.0999999999999996, [GENERALIST]
Jamal Murray,2026-01-07,False,23.2,22,1.1999999999999993, [ELITE_SCORER] +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Luka Garza,2026-01-07,False,7.3,11,-3.7, [GENERALIST] +P&R_ROLL_MAN | Hustle Guard
Zeke Nnaji,2026-01-07,False,3.8,12,-8.2, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Cutter Tax | Roll Man vs Drop
Neemias Queta,2026-01-07,False,8.2,6,2.1999999999999993, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Hustle Guard
Jaylen Brown,2026-01-07,False,27.4,33,-5.600000000000001, [GENERALIST] +ISO_SCORER+P&R_HANDLER | PnR Handler vs Funnel | Hustle Guard
Payton Pritchard,2026-01-07,False,14.6,17,-2.4000000000000004, [GENERALIST] +P&R_HANDLER+ISO_SCORER | PnR Handler vs Funnel
Aaron Gordon,2026-01-07,False,18.8,12,6.800000000000001, [GENERALIST] | Hustle Guard
Derrick White,2026-01-07,False,18.7,17,1.6999999999999993, [GENERALIST] +ISO_SCORER+TRANSITION | Transition Chaos
Ben Sheppard,2026-01-08,False,5.5,7,-1.5, [GENERALIST]
T.J. McConnell,2026-01-08,False,8.0,23,-15.0, [FACILITATOR] +P&R_HANDLER+TRANSITION | Fast Break Edge
LaMelo Ball,2026-01-08,True,15.0,33,-18.0, [GENERALIST] +TRANSITION+SPOT_UP | Home B2B + Guard Tax | Fast Break Edge
Johnny Furphy,2026-01-08,False,5.0,7,-2.0, [GENERALIST]
Miles Bridges,2026-01-08,True,14.4,19,-4.6, [STRETCH_BIG] +SPOT_UP+TRANSITION | Home B2B | Fast Break Edge
Josh Green,2026-01-08,True,3.3,3,0.2999999999999998, [GENERALIST] +P&R_ROLL_MAN | Home B2B
Quenton Jackson,2026-01-08,False,4.8,4,0.7999999999999998, [GENERALIST]
Sion James,2026-01-08,True,5.7,4,1.7000000000000002, [GENERALIST] | Home B2B + Guard Tax
Brandon Miller,2026-01-08,True,19.4,6,13.399999999999999, [SNIPER] +TRANSITION | Home B2B + Guard Tax | Fast Break Edge
Aaron Nesmith,2026-01-08,False,11.9,16,-4.1, [GENERALIST] +SPOT_UP+TRANSITION | Fast Break Edge
Kon Knueppel,2026-01-08,True,15.5,18,-2.5, [GENERALIST] +SPOT_UP+TRANSITION | Home B2B | Fast Break Edge
Jay Huff,2026-01-08,False,7.6,10,-2.4000000000000004, [GENERALIST] +P&R_ROLL_MAN+SPOT_UP
Moussa Diabate,2026-01-08,True,5.5,10,-4.5, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Home B2B | Hustle Guard
Pascal Siakam,2026-01-08,False,20.9,30,-9.100000000000001, [GENERALIST] +TRANSITION+ISO_SCORER | Fast Break Edge | Hustle Guard
Collin Sexton,2026-01-08,True,12.4,11,1.4000000000000004, [GENERALIST] | Home B2B + Guard Tax
Daniel Gafford,2026-01-08,False,5.5,0,5.5, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Hustle Guard
Klay Thompson,2026-01-08,False,10.7,23,-12.3, [GENERALIST] +SPOT_UP+P&R_HANDLER | PnR Handler vs Funnel
Brice Sensabaugh,2026-01-08,True,9.8,14,-4.199999999999999, [GENERALIST] | Home B2B + Guard Tax
Ryan Nembhard,2026-01-08,False,6.2,7,-0.7999999999999998, [FACILITATOR] +P&R_HANDLER | PnR Handler vs Funnel
Max Christie,2026-01-08,False,10.9,16,-5.1, [GENERALIST] +TRANSITION | Transition Chaos
Cody Williams,2026-01-08,True,5.6,8,-2.4000000000000004, [GENERALIST] +P&R_ROLL_MAN | Home B2B | Roll Man vs Small Ball
Kyle Anderson,2026-01-08,True,8.7,2,6.699999999999999, [GENERALIST] | Home B2B
Walter Clayton Jr.,2026-01-08,True,5.8,12,-6.2, [GENERALIST] | Home B2B + Guard Tax
Naji Marshall,2026-01-08,False,12.0,17,-5.0, [GENERALIST] +TRANSITION | Transition Chaos
Lauri Markkanen,2026-01-08,True,22.1,33,-10.899999999999999, [ELITE_SCORER] / STRETCH_BIG +SPOT_UP | Home B2B | ISO Mismatch | Spot-Up Tax
Kyle Filipowski,2026-01-08,True,8.2,8,0.1999999999999993, [GENERALIST] +P&R_ROLL_MAN | Home B2B | Roll Man vs Small Ball | Hustle Guard
Keyonte George,2026-01-08,True,22.2,19,3.1999999999999993, [ELITE_SCORER] +ISO_SCORER+P&R_HANDLER | Home B2B + Guard Tax | ISO Mismatch | ISO vs Perimeter
Kevin Love,2026-01-08,True,9.0,10,-1.0, [STRETCH_BIG] +P&R_ROLL_MAN | Home B2B | Roll Man vs Small Ball
Anthony Davis,2026-01-08,False,20.2,21,-0.8000000000000007, [RIM_RUNNER] +POST_UP
Cooper Flagg,2026-01-08,False,20.7,26,-5.300000000000001, [JUMBO_CREATOR] +ISO_SCORER+P&R_HANDLER | PnR Handler vs Funnel | Hustle Guard
Isaiah Collier,2026-01-08,True,8.5,7,1.5, [FACILITATOR] | Home B2B + Guard Tax
Darius Garland,2026-01-08,False,16.9,16,0.8999999999999986, [GENERALIST] +P&R_HANDLER+ISO_SCORER | P&R Drop Edge
Sam Merrill,2026-01-08,False,10.2,22,-11.8, [GENERALIST] +SPOT_UP | Spot-Up vs Pack
Naz Reid,2026-01-08,False,13.4,9,4.4, [STRETCH_BIG] +SPOT_UP | CLE Paint Pack Edge | Spot-Up vs Pack
Jaylon Tyson,2026-01-08,False,10.8,4,6.800000000000001, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Spot-Up vs Pack | Roll Man vs Drop | Hustle Guard
Donovan Mitchell,2026-01-08,False,23.6,30,-6.399999999999999, [ELITE_SCORER] +ISO_SCORER+TRANSITION | Transition Tax
De'Andre Hunter,2026-01-08,False,11.8,14,-2.1999999999999993, [GENERALIST]
Julius Randle,2026-01-08,False,19.3,28,-8.7, [JUMBO_CREATOR] +P&R_HANDLER | P&R Drop Edge | Hustle Guard
Rudy Gobert,2026-01-08,False,9.5,11,-1.5, [RIM_RUNNER] +OFF_BALL_CUTTER+PUTBACK | Cutter Tax
Anthony Edwards,2026-01-08,False,25.7,25,0.6999999999999993, [ELITE_SCORER] / SNIPER +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Jaden McDaniels,2026-01-08,False,11.4,26,-14.6, [GENERALIST]
Evan Mobley,2026-01-08,False,13.6,19,-5.4, [GENERALIST] +P&R_ROLL_MAN+TRANSITION | Roll Man vs Drop | Transition Tax | Hustle Guard
Donte DiVincenzo,2026-01-08,False,12.1,22,-9.9, [GENERALIST] +SPOT_UP | Spot-Up vs Pack | Hustle Guard
Jarrett Allen,2026-01-08,False,10.6,11,-0.40000000000000036, [RIM_RUNNER] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Cutter Tax | Roll Man vs Drop
Jalen Brunson,2026-01-09,False,26.1,27,-0.8999999999999986, [ELITE_SCORER] +ISO_SCORER+P&R_HANDLER
Miles McBride,2026-01-09,False,11.9,17,-5.1, [GENERALIST] +SPOT_UP+P&R_HANDLER
Oso Ighodaro,2026-01-09,False,4.9,0,4.9, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Hustle Guard
Jordan Goodwin,2026-01-09,False,10.3,7,3.3000000000000007, [GENERALIST] +SPOT_UP
Mitchell Robinson,2026-01-09,False,4.7,8,-3.3, [RIM_RUNNER] +OFF_BALL_CUTTER+PUTBACK
Devin Booker,2026-01-09,False,24.4,31,-6.600000000000001, [GENERALIST] +ISO_SCORER+P&R_HANDLER
Collin Gillespie,2026-01-09,False,11.5,6,5.5, [FACILITATOR] +ISO_SCORER+P&R_HANDLER
Mikal Bridges,2026-01-09,False,12.7,11,1.6999999999999993, [GENERALIST] +P&R_HANDLER+TRANSITION
Royce O'Neale,2026-01-09,False,7.6,12,-4.4, [GENERALIST] +SPOT_UP
Jordan Clarkson,2026-01-09,False,8.4,12,-3.5999999999999996, [GENERALIST]
Karl-Anthony Towns,2026-01-09,False,18.1,15,3.1000000000000014, [GENERALIST] +P&R_ROLL_MAN+SPOT_UP | Hustle Guard
Mark Williams,2026-01-09,False,8.6,10,-1.4000000000000004, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Hustle Guard
Grayson Allen,2026-01-09,False,10.4,10,0.40000000000000036, [GENERALIST] +P&R_HANDLER+TRANSITION
Dillon Brooks,2026-01-09,False,17.2,27,-9.8, [GENERALIST] +ISO_SCORER+P&R_HANDLER
OG Anunoby,2026-01-09,False,14.2,15,-0.8000000000000007, [GENERALIST] +SPOT_UP
Jamal Shead,2026-01-09,False,7.7,13,-5.3, [FACILITATOR]
Ja'Kobe Walter,2026-01-09,False,6.1,19,-12.9, [GENERALIST]
Immanuel Quickley,2026-01-09,False,16.3,17,-0.6999999999999993, [GENERALIST] +TRANSITION+P&R_HANDLER | Transition Tax | P&R Drop Edge
Sam Hauser,2026-01-09,False,6.6,19,-12.4, [GENERALIST] +SPOT_UP
Anfernee Simons,2026-01-09,False,11.8,15,-3.1999999999999993, [GENERALIST] +ISO_SCORER | ISO Tax vs Blitz
Hugo  Gonzalez,2026-01-09,False,3.6,5,-1.4, [GENERALIST] +P&R_ROLL_MAN | Roll Man Tax
Luka Garza,2026-01-09,False,7.0,6,1.0, [GENERALIST] +P&R_ROLL_MAN | Roll Man Tax | Hustle Guard
RJ Barrett,2026-01-09,False,19.3,19,0.3000000000000007, [GENERALIST] +SPOT_UP | Spot-Up vs Pack | Hustle Guard
Neemias Queta,2026-01-09,False,8.1,10,-1.9000000000000004, [RIM_RUNNER] +OFF_BALL_CUTTER+PUTBACK | Cutter vs Blitz
Jonathan Mogbo,2026-01-09,False,0.0,6,-6.0, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Cutter Tax | Roll Man vs Drop
Sandro Mamukelashvili,2026-01-09,False,9.2,15,-5.800000000000001, [GENERALIST] +P&R_ROLL_MAN | Roll Man vs Drop | Hustle Guard
Collin Murray-Boyles,2026-01-09,False,6.8,7,-0.20000000000000018, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN | Cutter Tax | Roll Man vs Drop | Hustle Guard
Jaylen Brown,2026-01-09,False,27.2,25,2.1999999999999993, [GENERALIST] +ISO_SCORER+P&R_HANDLER | ISO Tax vs Blitz | P&R Blitz Tax | Hustle Guard
Payton Pritchard,2026-01-09,False,15.0,27,-12.0, [GENERALIST] +P&R_HANDLER+ISO_SCORER | P&R Blitz Tax | ISO Tax vs Blitz
Gradey Dick,2026-01-09,False,5.3,9,-3.7, [GENERALIST]
Derrick White,2026-01-09,False,18.6,18,0.6000000000000014, [GENERALIST] +ISO_SCORER+TRANSITION | ISO Tax vs Blitz
Malik Monk,2026-01-09,False,7.8,8,-0.20000000000000018, [GENERALIST]
Dennis Schroder,2026-01-09,False,12.9,15,-2.0999999999999996, [FACILITATOR] +P&R_HANDLER
Stephen Curry,2026-01-09,False,24.5,27,-2.5, [ELITE_SCORER] +P&R_HANDLER+TRANSITION | PnR Handler vs Funnel | Transition Chaos
DeMar DeRozan,2026-01-09,False,17.0,24,-7.0, [GENERALIST] +ISO_SCORER+P&R_HANDLER
Gary Payton II,2026-01-09,False,4.8,12,-7.2, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN
Draymond Green,2026-01-09,False,8.1,11,-2.9000000000000004, [HUB_BIG] +P&R_ROLL_MAN+SPOT_UP
Dylan Cardwell,2026-01-09,False,4.7,6,-1.2999999999999998, [GENERALIST] +P&R_ROLL_MAN+POST_UP | Hustle Guard
Nique Clifford,2026-01-09,False,6.9,6,0.9000000000000004, [GENERALIST]
Keon Ellis,2026-01-09,False,6.9,5,1.9000000000000004, [GENERALIST]
Brandin Podziemski,2026-01-09,False,8.8,14,-5.199999999999999, [GENERALIST] +P&R_HANDLER | PnR Handler vs Funnel
Jimmy Butler,2026-01-09,False,19.7,15,4.699999999999999, [GENERALIST]
Gui Santos,2026-01-09,False,2.9,4,-1.1, [GENERALIST] +P&R_ROLL_MAN
Zach LaVine,2026-01-09,False,14.5,15,-0.5, [GENERALIST] +ISO_SCORER+P&R_HANDLER
Moses Moody,2026-01-09,False,8.1,7,1.0999999999999996, [GENERALIST] +P&R_ROLL_MAN+SPOT_UP
De'Anthony Melton,2026-01-09,False,8.8,19,-10.2, [GENERALIST]
Maxime Raynaud,2026-01-09,False,11.4,8,3.4000000000000004, [RIM_RUNNER] +P&R_ROLL_MAN
Russell Westbrook,2026-01-09,False,16.4,13,3.3999999999999986, [GENERALIST] +P&R_HANDLER+TRANSITION | Hustle Guard
Al Horford,2026-01-09,False,6.8,9,-2.2, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Hustle Guard
Will Richard,2026-01-09,False,5.8,2,3.8, [GENERALIST] +P&R_ROLL_MAN
Bruce Brown,2026-01-09,False,7.2,3,4.2, [GENERALIST]
Vit Krejci,2026-01-09,False,6.5,0,6.5, [GENERALIST] +SPOT_UP
Christian Braun,2026-01-09,False,5.4,0,5.4, [GENERALIST]
Peyton Watson,2026-01-09,False,14.3,25,-10.7, [GENERALIST]
Jalen Johnson,2026-01-09,False,21.3,29,-7.699999999999999, [HUB_BIG] / JUMBO_CREATOR +P&R_HANDLER+TRANSITION | PnR Handler vs Funnel | Transition Chaos
Keaton Wallace,2026-01-09,False,2.8,10,-7.2, [GENERALIST]
Tim Hardaway Jr.,2026-01-09,False,12.7,10,2.6999999999999993, [SNIPER] +SPOT_UP
Jalen Pickett,2026-01-09,False,5.8,7,-1.2000000000000002, [GENERALIST]
Nickeil Alexander-Walker,2026-01-09,False,18.7,22,-3.3000000000000007, [SNIPER] +SPOT_UP+TRANSITION | Transition Chaos
Dyson Daniels,2026-01-09,False,12.5,17,-4.5, [JUMBO_CREATOR] / FACILITATOR +TRANSITION | Transition Chaos | Hustle Guard
Zeke Nnaji,2026-01-09,False,4.7,12,-7.3, [GENERALIST] +OFF_BALL_CUTTER+P&R_ROLL_MAN
Mouhamed Gueye,2026-01-09,False,3.4,0,3.4, [GENERALIST] +P&R_ROLL_MAN
Luke Kennard,2026-01-09,False,4.6,8,-3.4000000000000004, [GENERALIST]
Onyeka Okongwu,2026-01-09,False,15.2,15,0.1999999999999993, [STRETCH_BIG] +SPOT_UP
Aaron Gordon,2026-01-09,False,15.0,14,1.0, [GENERALIST] | Hustle Guard
Hunter Tyson,2026-01-09,False,4.3,10,-5.7, [GENERALIST] +P&R_ROLL_MAN
Sidy Cissoko,2026-01-09,False,7.4,13,-5.6, [GENERALIST]
Tari Eason,2026-01-09,False,11.9,6,5.9, [GENERALIST] +SPOT_UP | Hustle Guard
Reed Sheppard,2026-01-09,False,12.1,20,-7.9, [GENERALIST] +P&R_HANDLER
Deni Avdija,2026-01-09,False,25.4,20,5.399999999999999, [JUMBO_CREATOR] +P&R_HANDLER+TRANSITION | P&R Blitz Tax | Hustle Guard
Kevin Durant,2026-01-09,False,21.3,30,-8.7, [GENERALIST] +ISO_SCORER+SPOT_UP | Hustle Guard
Rayan Rupert,2026-01-09,False,3.3,2,1.2999999999999998, [GENERALIST]
Shaedon Sharpe,2026-01-09,False,19.9,20,-0.10000000000000142, [GENERALIST] +ISO_SCORER+P&R_HANDLER | ISO Tax vs Blitz | P&R Blitz Tax
Amen Thompson,2026-01-09,False,16.1,24,-7.899999999999999, [HUB_BIG] / JUMBO_CREATOR +TRANSITION | Fast Break Edge
Dorian Finney-Smith,2026-01-09,False,2.8,3,-0.20000000000000018, [GENERALIST] +P&R_ROLL_MAN
Steven Adams,2026-01-09,False,6.6,5,1.5999999999999996, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Hustle Guard
Toumani Camara,2026-01-09,False,11.9,25,-13.1, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Roll Man Tax
Donovan Clingan,2026-01-09,False,9.8,8,1.8000000000000007, [GENERALIST] +P&R_ROLL_MAN+OFF_BALL_CUTTER | Roll Man Tax | Cutter vs Blitz | Hustle Guard
Jabari Smith,2026-01-09,False,13.2,13,0.1999999999999993, [GENERALIST] +SPOT_UP | Hustle Guard
Caleb Love,2026-01-09,False,10.5,18,-7.5, [GENERALIST] +P&R_HANDLER | P&R Blitz Tax
Kyshawn George,2026-01-09,False,13.4,15,-1.5999999999999996, [FACILITATOR] +P&R_HANDLER+TRANSITION
Derik Queen,2026-01-09,False,12.1,14,-1.9000000000000004, [HUB_BIG]
AJ Johnson,2026-01-09,False,3.1,6,-2.9, [GENERALIST]
Trey Murphy III,2026-01-09,False,16.6,35,-18.4, [GENERALIST] +SPOT_UP+TRANSITION | Transition Chaos | Hustle Guard
Alex Sarr,2026-01-09,False,13.4,14,-0.5999999999999996, [GENERALIST] +TRANSITION | Hustle Guard
Malaki Branham,2026-01-09,False,3.8,10,-6.2, [GENERALIST]
Tre Johnson,2026-01-09,False,10.6,12,-1.4000000000000004, [GENERALIST]
Micah Peavy,2026-01-09,False,3.9,9,-5.1, [GENERALIST] +P&R_ROLL_MAN+POST_UP
Tristan Vukcevic,2026-01-09,False,6.6,15,-8.4, [GENERALIST] +P&R_ROLL_MAN
Carlton Carrington,2026-01-09,False,9.9,11,-1.0999999999999996, [GENERALIST]
Khris Middleton,2026-01-09,False,9.5,4,5.5, [GENERALIST] +P&R_HANDLER
Justin Champagnie,2026-01-09,False,7.8,12,-4.2, [GENERALIST] +P&R_ROLL_MAN+OFF_BALL_CUTTER | Hustle Guard
Jordan Hawkins,2026-01-09,False,3.3,7,-3.7, [GENERALIST]
Bilal Coulibaly,2026-01-09,False,12.8,8,4.800000000000001, [GENERALIST] +P&R_ROLL_MAN | Hustle Guard
Bryce McGowens,2026-01-09,False,7.7,6,1.7000000000000002, [GENERALIST] +P&R_ROLL_MAN
Zion Williamson,2026-01-09,False,19.4,31,-11.600000000000001, [GENERALIST] +TRANSITION+ISO_SCORER | Transition Chaos | Hustle Guard
Jeremiah Fears,2026-01-09,False,12.5,21,-8.5, [GENERALIST] +TRANSITION | Transition Chaos
Paul George,2026-01-09,False,15.2,18,-2.8000000000000007, [GENERALIST]
Joel Embiid,2026-01-09,False,25.5,22,3.5, [GENERALIST] | Hustle Guard
Paolo Banchero,2026-01-09,False,21.9,14,7.899999999999999, [HUB_BIG] / JUMBO_CREATOR +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Jase Richardson,2026-01-09,False,7.2,9,-1.7999999999999998, [GENERALIST]
Quentin Grimes,2026-01-09,False,10.0,6,4.0, [GENERALIST]
Desmond Bane,2026-01-09,False,17.3,23,-5.699999999999999, [GENERALIST] +P&R_HANDLER+ISO_SCORER | P&R Drop Edge
Andre Drummond,2026-01-09,False,5.9,7,-1.0999999999999996, [RIM_RUNNER] +OFF_BALL_CUTTER+POST_UP | Cutter Tax
Dom Barlow,2026-01-09,False,5.0,11,-6.0, [GENERALIST]
Tyus Jones,2026-01-09,False,4.7,0,4.7, [GENERALIST]
Tyrese Maxey,2026-01-09,False,23.5,29,-5.5, [ELITE_SCORER] +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
Anthony Black,2026-01-09,False,17.9,21,-3.1000000000000014, [GENERALIST] +TRANSITION | Transition Tax
VJ Edgecombe,2026-01-09,False,17.6,6,11.600000000000001, [GENERALIST] +TRANSITION | Transition Tax
Noah Penda,2026-01-09,False,6.0,5,1.0, [GENERALIST] +P&R_ROLL_MAN | Roll Man vs Drop
Wendell Carter Jr.,2026-01-09,False,12.2,13,-0.8000000000000007, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Spot-Up vs Pack | Roll Man vs Drop | Hustle Guard
Branden Carlson,2026-01-09,False,4.7,5,-0.2999999999999998, [GENERALIST] +P&R_ROLL_MAN+POST_UP | Roll Man vs Drop
Vince Williams Jr.,2026-01-09,False,6.3,13,-6.7, [GENERALIST]
Jalen Williams,2026-01-09,False,16.2,26,-9.8, [GENERALIST] +TRANSITION+ISO_SCORER | Transition Tax
Jaylen Wells,2026-01-09,False,13.2,10,3.1999999999999993, [GENERALIST] +SPOT_UP+P&R_HANDLER | Spot-Up vs Pack | P&R Drop Edge
Ajay Mitchell,2026-01-09,False,10.9,23,-12.1, [GENERALIST] +TRANSITION | Transition Tax
Cedric Coward,2026-01-09,False,12.0,13,-1.0, [GENERALIST] | Hustle Guard
Cam Spencer,2026-01-09,False,10.7,7,3.6999999999999993, [FACILITATOR] +P&R_HANDLER+TRANSITION | P&R Drop Edge | Transition Tax
Jaren Jackson Jr.,2026-01-09,False,18.4,23,-4.600000000000001, [GENERALIST] +SPOT_UP+TRANSITION | Spot-Up vs Pack | Transition Tax | Hustle Guard
Jock Landale,2026-01-09,False,10.1,13,-2.9000000000000004, [GENERALIST] +P&R_ROLL_MAN | Roll Man vs Drop | Hustle Guard
Luguentz Dort,2026-01-09,False,7.5,13,-5.5, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Spot-Up vs Pack | Roll Man vs Drop
Kenrich Williams,2026-01-09,False,4.0,21,-17.0, [GENERALIST]
Santi Aldama,2026-01-09,False,13.9,15,-1.0999999999999996, [STRETCH_BIG] +SPOT_UP+TRANSITION | OKC Paint Pack Edge | Spot-Up vs Pack | Transition Tax
Gregory Jackson,2026-01-09,False,8.3,18,-9.7, [GENERALIST]
Aaron Wiggins,2026-01-09,False,6.7,16,-9.3, [GENERALIST]
Alex Caruso,2026-01-09,False,5.8,7,-1.2000000000000002, [GENERALIST]
Isaiah Joe,2026-01-09,False,4.9,3,1.9000000000000004, [GENERALIST] +SPOT_UP | Spot-Up vs Pack
Giannis Antetokounmpo,2026-01-09,False,24.4,21,3.3999999999999986, [GENERALIST] | Hustle Guard
Gary Trent Jr.,2026-01-09,False,7.1,6,1.0999999999999996, [GENERALIST]
Kyle Kuzma,2026-01-09,False,10.7,13,-2.3000000000000007, [GENERALIST] | Hustle Guard
Luka Doncic,2026-01-09,False,31.5,24,7.5, [ELITE_SCORER] / JUMBO_CREATOR +ISO_SCORER+P&R_HANDLER | P&R Drop Edge
AJ Green,2026-01-09,False,8.0,11,-3.0, [GENERALIST] +SPOT_UP+TRANSITION | Spot-Up vs Pack | Transition Tax
Bobby Portis,2026-01-09,False,12.6,11,1.5999999999999996, [GENERALIST] +SPOT_UP | Spot-Up vs Pack | Hustle Guard
Jarred Vanderbilt,2026-01-09,False,5.3,9,-3.7, [GENERALIST] +P&R_ROLL_MAN+OFF_BALL_CUTTER | Roll Man vs Drop | Cutter Tax
Jaxson Hayes,2026-01-09,False,5.2,6,-0.7999999999999998, [GENERALIST] +OFF_BALL_CUTTER+PUTBACK | Cutter Tax
Myles Turner,2026-01-09,False,11.8,8,3.8000000000000007, [GENERALIST] +SPOT_UP+P&R_ROLL_MAN | Spot-Up vs Pack | Roll Man vs Drop
LeBron James,2026-01-09,False,21.6,26,-4.399999999999999, [GENERALIST] +ISO_SCORER+TRANSITION | Transition Tax | Hustle Guard
Jake LaRavia,2026-01-09,False,9.7,13,-3.3000000000000007, [GENERALIST] +P&R_ROLL_MAN | Roll Man vs Drop
Kevin Porter Jr.,2026-01-09,False,16.5,22,-5.5, [GENERALIST] +P&R_HANDLER+ISO_SCORER | P&R Drop Edge | Hustle Guard
Ryan Rollins,2026-01-09,False,13.1,10,3.0999999999999996, [GENERALIST] +P&R_HANDLER+TRANSITION | P&R Drop Edge | Transition Tax
Deandre Ayton,2026-01-09,False,9.4,4,5.4, [GENERALIST] +OFF_BALL_CUTTER+POST_UP | Cutter Tax | Hustle Guard
Marcus Smart,2026-01-09,False,8.8,9,-0.1999999999999993, [GENERALIST] +SPOT_UP | Spot-Up vs Pack
Ivica Zubac,2026-01-09,False,10.0,5,5.0, [RIM_RUNNER] +OFF_BALL_CUTTER+PUTBACK | Cutter vs Blitz
Kris Dunn,2026-01-09,False,7.2,9,-1.7999999999999998, [GENERALIST]
Danny Wolf,2026-01-09,False,8.1,11,-2.9000000000000004, [GENERALIST]
Cam Thomas,2026-01-09,False,15.8,13,2.8000000000000007, [GENERALIST] +ISO_SCORER | ISO vs Perimeter
