player,game_date,signal,season_fg,season_min,l5_fg,l5_min,n5_fg,deviation,regression_occurred,filter_status
Isaiah Collier,2026-01-03,SELL_HIGH,0.503,23.0,0.581,26.2,0.553,15.3,True,UNFILTERED
Isaiah Jackson,2025-11-19,SELL_HIGH,0.58,19.2,0.71,21.4,0.6,22.3,True,UNFILTERED
Isaiah Jackson,2025-11-21,SELL_HIGH,0.578,19.0,0.708,20.4,0.696,22.5,True,UNFILTERED
Isaiah Jackson,2025-12-01,SELL_HIGH,0.604,19.4,0.696,20.6,0.524,15.2,True,UNFILTERED
Isaiah Jackson,2025-12-03,SELL_HIGH,0.606,19.2,0.773,20.2,0.538,27.6,True,UNFILTERED
Isaiah Jackson,2025-12-05,SELL_HIGH,0.611,19.1,0.818,18.8,0.52,34.0,True,UNFILTERED
Isaiah Jackson,2025-12-08,SELL_HIGH,0.615,19.1,0.783,18.4,0.44,27.2,True,UNFILTERED
Isaiah Jackson,2025-12-12,SELL_HIGH,0.605,19.0,0.722,18.2,0.478,19.4,True,UNFILTERED
Isaiah Joe,2025-12-02,SELL_HIGH,0.448,23.6,0.529,20.0,0.542,18.3,False,UNFILTERED
Isaiah Joe,2025-12-19,SELL_HIGH,0.468,23.2,0.562,18.2,0.389,20.3,True,UNFILTERED
Isaiah Joe,2025-12-22,SELL_HIGH,0.465,22.7,0.545,18.4,0.333,17.2,True,UNFILTERED
Isaiah Joe,2025-12-25,SELL_HIGH,0.461,22.2,0.542,17.8,0.409,17.5,True,UNFILTERED
Isaiah Joe,2025-12-29,BUY_LOW,0.459,21.2,0.389,13.8,0.308,-15.3,False,UNFILTERED
Isaiah Joe,2025-12-31,BUY_LOW,0.454,20.7,0.333,13.2,0.333,-26.6,False,UNFILTERED
Isaiah Stewart,2025-11-24,SELL_HIGH,0.505,22.9,0.581,20.2,0.593,15.0,False,UNFILTERED
Isaiah Stewart,2025-11-29,SELL_HIGH,0.513,22.0,0.593,20.6,0.621,15.6,False,UNFILTERED
Isaiah Stewart,2025-12-12,SELL_HIGH,0.534,22.5,0.621,24.0,0.514,16.3,True,UNFILTERED
Isaiah Stewart,2025-12-15,SELL_HIGH,0.548,22.4,0.677,22.4,0.447,23.7,True,UNFILTERED
Isaiah Stewart,2025-12-18,SELL_HIGH,0.546,22.4,0.636,21.8,0.41,16.5,True,UNFILTERED
Isaiah Stewart,2025-12-26,BUY_LOW,0.528,22.7,0.447,23.8,0.5,-15.3,True,UNFILTERED
Isaiah Stewart,2025-12-28,BUY_LOW,0.52,22.8,0.41,24.6,0.514,-21.1,True,UNFILTERED
Isaiah Stewart,2025-12-30,BUY_LOW,0.512,22.8,0.375,23.2,0.674,-26.7,True,UNFILTERED
Ja Morant,2025-11-15,BUY_LOW,0.352,31.0,0.287,33.8,0.443,-18.4,True,UNFILTERED
Ja Morant,2025-12-12,BUY_LOW,0.359,28.9,0.301,28.0,0.506,-16.0,True,UNFILTERED
Ja'Kobe Walter,2025-11-26,SELL_HIGH,0.434,13.5,0.591,16.8,0.457,36.2,True,UNFILTERED
Ja'Kobe Walter,2025-11-29,SELL_HIGH,0.444,14.6,0.562,22.4,0.344,26.6,True,UNFILTERED
Ja'Kobe Walter,2025-12-07,BUY_LOW,0.411,16.7,0.344,23.2,0.381,-16.3,True,UNFILTERED
Ja'Kobe Walter,2025-12-09,BUY_LOW,0.402,16.5,0.323,20.2,0.5,-19.8,True,UNFILTERED
Ja'Kobe Walter,2025-12-20,BUY_LOW,0.409,16.5,0.273,17.4,0.576,-33.3,True,UNFILTERED
Ja'Kobe Walter,2025-12-23,SELL_HIGH,0.421,16.7,0.5,17.6,0.471,18.6,True,UNFILTERED
Ja'Kobe Walter,2025-12-28,SELL_HIGH,0.436,16.8,0.538,19.0,0.379,23.5,True,UNFILTERED
Ja'Kobe Walter,2025-12-29,SELL_HIGH,0.448,17.4,0.576,21.8,0.261,28.6,True,UNFILTERED
Ja'Kobe Walter,2025-12-31,SELL_HIGH,0.443,17.6,0.576,23.6,0.379,30.0,True,UNFILTERED
Jabari Walker,2025-12-02,SELL_HIGH,0.464,12.7,0.556,14.2,0.462,19.7,True,UNFILTERED
Jabari Walker,2025-12-05,SELL_HIGH,0.471,13.2,0.545,14.6,0.316,15.9,True,UNFILTERED
Jabari Walker,2025-12-20,BUY_LOW,0.437,13.8,0.316,16.0,0.333,-27.7,True,UNFILTERED
Jabari Walker,2025-12-23,BUY_LOW,0.424,13.9,0.143,16.0,0.455,-66.3,True,UNFILTERED
Jabari Walker,2025-12-26,BUY_LOW,0.427,13.9,0.214,15.2,0.545,-49.8,True,UNFILTERED
Jabari Walker,2025-12-28,BUY_LOW,0.427,13.8,0.214,14.4,0.5,-49.8,True,UNFILTERED
Jabari Walker,2026-01-01,BUY_LOW,0.433,13.4,0.308,11.8,0.455,-28.9,True,UNFILTERED
Jabari Walker,2026-01-03,BUY_LOW,0.424,13.1,0.333,10.0,0.471,-21.4,True,UNFILTERED
Jaden Hardy,2025-11-19,SELL_HIGH,0.407,11.0,0.5,12.4,0.333,22.7,True,UNFILTERED
Jaden Hardy,2025-11-21,SELL_HIGH,0.397,11.4,0.467,12.2,0.294,17.6,True,UNFILTERED
Jaden Hardy,2025-12-05,BUY_LOW,0.375,10.2,0.294,7.0,0.469,-21.6,True,UNFILTERED
Jaden Ivey,2025-12-28,SELL_HIGH,0.48,14.9,0.567,14.6,0.421,18.1,True,UNFILTERED
Jaden Ivey,2026-01-01,SELL_HIGH,0.47,15.8,0.545,18.4,0.405,16.2,True,UNFILTERED
Jaden McDaniels,2025-11-29,BUY_LOW,0.53,31.9,0.449,32.6,0.552,-15.3,True,UNFILTERED
Jaden McDaniels,2025-11-30,BUY_LOW,0.524,31.6,0.429,31.2,0.526,-18.3,True,UNFILTERED
Jaden McDaniels,2025-12-02,BUY_LOW,0.521,31.6,0.408,33.2,0.542,-21.6,True,UNFILTERED
Jaden McDaniels,2025-12-21,BUY_LOW,0.502,33.1,0.369,37.4,0.537,-26.4,True,UNFILTERED
Jaden McDaniels,2025-12-25,BUY_LOW,0.495,32.2,0.371,31.2,0.585,-25.1,True,UNFILTERED
Jaden McDaniels,2025-12-27,BUY_LOW,0.504,32.5,0.407,32.2,0.545,-19.4,True,UNFILTERED
Jaden McDaniels,2026-01-04,SELL_HIGH,0.505,31.9,0.585,30.4,0.612,15.8,False,UNFILTERED
Jaime Jaquez Jr.,2025-11-17,BUY_LOW,0.533,30.2,0.442,31.8,0.509,-17.1,True,UNFILTERED
Jaime Jaquez Jr.,2025-11-19,BUY_LOW,0.528,30.3,0.425,31.6,0.538,-19.5,True,UNFILTERED
Jaime Jaquez Jr.,2025-11-21,BUY_LOW,0.516,30.5,0.414,32.6,0.52,-19.7,True,UNFILTERED
Jaime Jaquez Jr.,2025-11-23,BUY_LOW,0.512,30.1,0.391,30.8,0.49,-23.6,True,UNFILTERED
Jaime Jaquez Jr.,2025-12-06,BUY_LOW,0.511,29.1,0.431,25.2,0.516,-15.6,True,UNFILTERED
Jake LaRavia,2025-11-15,BUY_LOW,0.515,28.2,0.382,26.0,0.393,-25.8,True,UNFILTERED
Jake LaRavia,2025-11-18,BUY_LOW,0.477,28.9,0.314,25.8,0.438,-34.1,True,UNFILTERED
Jake LaRavia,2025-11-23,BUY_LOW,0.487,28.7,0.342,26.4,0.36,-29.8,True,UNFILTERED
Jake LaRavia,2025-11-25,BUY_LOW,0.48,27.7,0.361,24.0,0.444,-24.8,True,UNFILTERED
Jake LaRavia,2025-11-30,BUY_LOW,0.488,26.3,0.393,21.4,0.371,-19.5,False,UNFILTERED
Jake LaRavia,2025-12-04,BUY_LOW,0.465,25.8,0.36,17.2,0.357,-22.6,False,UNFILTERED
Jake LaRavia,2025-12-07,BUY_LOW,0.468,25.7,0.387,21.0,0.387,-17.3,False,UNFILTERED
Jake LaRavia,2025-12-10,BUY_LOW,0.463,25.3,0.371,21.6,0.429,-19.8,True,UNFILTERED
Jake LaRavia,2025-12-18,BUY_LOW,0.448,24.5,0.357,19.2,0.474,-20.2,True,UNFILTERED
Jake LaRavia,2025-12-20,BUY_LOW,0.455,24.6,0.346,19.2,0.415,-23.9,True,UNFILTERED
Jalen Duren,2025-12-20,BUY_LOW,0.629,29.2,0.527,29.4,0.662,-16.2,True,UNFILTERED
Jalen Johnson,2025-11-28,BUY_LOW,0.547,33.9,0.463,36.2,0.5,-15.3,True,UNFILTERED
Jalen Johnson,2025-12-01,BUY_LOW,0.539,34.7,0.443,37.6,0.44,-17.8,False,UNFILTERED
Jalen Pickett,2026-01-02,BUY_LOW,0.414,11.9,0.316,14.4,0.55,-23.7,True,UNFILTERED
Jalen Smith,2025-12-23,BUY_LOW,0.475,16.5,0.4,14.6,0.457,-15.7,True,UNFILTERED
Jalen Smith,2025-12-29,BUY_LOW,0.466,16.8,0.391,16.8,0.465,-16.0,True,UNFILTERED
Jalen Suggs,2025-12-01,BUY_LOW,0.476,24.1,0.4,28.0,0.432,-15.9,True,UNFILTERED
Jalen Suggs,2025-12-03,BUY_LOW,0.455,24.4,0.373,27.6,0.5,-18.0,True,UNFILTERED
Jalen Suggs,2025-12-05,BUY_LOW,0.46,24.6,0.375,27.8,0.48,-18.5,True,UNFILTERED
Jalen Suggs,2025-12-07,BUY_LOW,0.462,24.8,0.368,27.0,0.5,-20.2,True,UNFILTERED
Jalen Wilson,2025-11-16,BUY_LOW,0.385,17.2,0.321,16.8,0.25,-16.4,False,UNFILTERED
Jalen Wilson,2025-11-23,BUY_LOW,0.375,15.5,0.292,12.2,0.304,-22.2,True,UNFILTERED
Jalen Wilson,2025-11-24,BUY_LOW,0.386,14.8,0.25,11.2,0.273,-35.2,True,UNFILTERED
Jalen Wilson,2025-11-29,BUY_LOW,0.353,15.0,0.25,10.6,0.474,-29.2,True,UNFILTERED
Jalen Wilson,2025-12-04,BUY_LOW,0.368,15.1,0.304,13.4,0.417,-17.4,True,UNFILTERED
Jalen Wilson,2025-12-14,BUY_LOW,0.354,14.5,0.273,13.8,0.438,-23.1,True,UNFILTERED
Jalen Wilson,2025-12-27,SELL_HIGH,0.379,14.0,0.474,11.2,0.4,24.9,True,UNFILTERED
Jamal Murray,2025-12-05,SELL_HIGH,0.503,34.9,0.587,34.4,0.495,16.7,True,UNFILTERED
Jamal Murray,2025-12-07,SELL_HIGH,0.503,35.0,0.586,34.6,0.467,16.6,True,UNFILTERED
Jamal Shead,2025-11-15,BUY_LOW,0.424,18.0,0.36,19.4,0.412,-15.0,True,UNFILTERED
Jamal Shead,2025-11-29,BUY_LOW,0.417,18.6,0.353,20.2,0.212,-15.3,False,UNFILTERED
Jamal Shead,2025-12-02,BUY_LOW,0.385,18.8,0.25,21.0,0.326,-35.1,True,UNFILTERED
Jamal Shead,2025-12-04,BUY_LOW,0.365,19.0,0.214,20.8,0.362,-41.4,True,UNFILTERED
Jamal Shead,2025-12-05,BUY_LOW,0.362,19.0,0.12,20.2,0.364,-66.8,True,UNFILTERED
Jamal Shead,2025-12-07,BUY_LOW,0.359,19.1,0.212,21.0,0.375,-40.9,True,UNFILTERED
Jamal Shead,2025-12-09,BUY_LOW,0.362,19.2,0.27,20.8,0.333,-25.4,True,UNFILTERED
Jamaree Bouyea,2025-12-27,BUY_LOW,0.569,14.8,0.444,14.4,0.545,-22.0,True,UNFILTERED
James Harden,2025-12-03,BUY_LOW,0.435,35.2,0.346,33.2,0.458,-20.5,True,UNFILTERED
Jamison Battle,2025-12-28,BUY_LOW,0.596,8.5,0.4,9.6,0.571,-32.9,True,UNFILTERED
Jamison Battle,2025-12-29,BUY_LOW,0.596,8.1,0.462,8.8,0.462,-22.6,False,UNFILTERED
Jarace Walker,2025-11-15,BUY_LOW,0.297,29.1,0.22,26.8,0.486,-26.0,True,UNFILTERED
Jarace Walker,2025-11-17,BUY_LOW,0.293,29.2,0.208,26.4,0.543,-28.8,True,UNFILTERED
Jarace Walker,2025-11-19,BUY_LOW,0.298,29.1,0.2,27.6,0.5,-32.9,True,UNFILTERED
Jarace Walker,2025-11-21,BUY_LOW,0.306,28.9,0.216,26.4,0.474,-29.3,True,UNFILTERED
Jarace Walker,2025-11-24,BUY_LOW,0.307,28.1,0.257,25.4,0.45,-16.2,True,UNFILTERED
Jarace Walker,2025-11-26,SELL_HIGH,0.335,28.1,0.486,25.6,0.378,44.9,True,UNFILTERED
Jarace Walker,2025-11-28,SELL_HIGH,0.341,28.0,0.543,25.0,0.355,59.4,True,UNFILTERED
Jarace Walker,2025-11-29,SELL_HIGH,0.34,27.7,0.5,24.0,0.407,46.9,True,UNFILTERED
Jarace Walker,2025-12-01,SELL_HIGH,0.338,27.4,0.474,22.8,0.407,40.0,True,UNFILTERED
Jarace Walker,2025-12-03,SELL_HIGH,0.335,27.4,0.45,25.2,0.438,34.3,True,UNFILTERED
Jarace Walker,2025-12-12,SELL_HIGH,0.349,26.0,0.407,19.6,0.297,16.9,True,UNFILTERED
Jarace Walker,2025-12-14,SELL_HIGH,0.347,25.7,0.407,19.2,0.268,17.5,True,UNFILTERED
Jarace Walker,2025-12-18,SELL_HIGH,0.349,25.6,0.438,17.8,0.27,25.4,True,UNFILTERED
Jarace Walker,2025-12-20,SELL_HIGH,0.351,25.2,0.414,16.6,0.235,17.7,True,UNFILTERED
Jarace Walker,2025-12-26,BUY_LOW,0.335,24.4,0.268,18.0,0.567,-19.8,True,UNFILTERED
Jarace Walker,2025-12-27,BUY_LOW,0.338,24.2,0.27,17.2,0.6,-20.1,True,UNFILTERED
Jarace Walker,2025-12-29,BUY_LOW,0.337,24.1,0.235,18.2,0.613,-30.2,True,UNFILTERED
Jarace Walker,2026-01-02,SELL_HIGH,0.352,23.9,0.438,19.6,0.467,24.3,False,UNFILTERED
Jarace Walker,2026-01-04,SELL_HIGH,0.358,23.6,0.567,18.4,0.424,58.1,True,UNFILTERED
Jared McCain,2025-12-02,SELL_HIGH,0.352,17.2,0.418,24.4,0.425,18.8,False,UNFILTERED
Jared McCain,2025-12-04,SELL_HIGH,0.378,17.9,0.448,26.8,0.324,18.6,True,UNFILTERED
Jared McCain,2025-12-05,SELL_HIGH,0.386,18.2,0.453,25.8,0.316,17.2,True,UNFILTERED
Jared McCain,2025-12-26,BUY_LOW,0.351,19.8,0.279,24.4,0.355,-20.6,True,UNFILTERED
Jared McCain,2025-12-28,BUY_LOW,0.35,19.6,0.283,25.0,0.346,-19.3,True,UNFILTERED
Jaren Jackson Jr.,2025-11-24,BUY_LOW,0.47,28.9,0.386,29.6,0.459,-17.8,True,UNFILTERED
Jaren Jackson Jr.,2025-11-28,BUY_LOW,0.461,29.4,0.381,30.8,0.481,-17.2,True,UNFILTERED
Jarred Vanderbilt,2025-12-18,BUY_LOW,0.429,17.2,0.357,11.2,0.48,-16.7,True,UNFILTERED
Jarred Vanderbilt,2025-12-20,BUY_LOW,0.429,17.6,0.353,12.4,0.571,-17.6,True,UNFILTERED
Jarred Vanderbilt,2025-12-23,BUY_LOW,0.418,18.2,0.353,15.6,0.619,-15.5,True,UNFILTERED
Jarred Vanderbilt,2026-01-02,SELL_HIGH,0.464,19.2,0.571,24.4,0.5,23.1,True,UNFILTERED
Jarred Vanderbilt,2026-01-04,SELL_HIGH,0.466,19.2,0.619,23.0,0.444,32.9,True,UNFILTERED
Jarrett Allen,2025-12-27,SELL_HIGH,0.597,25.8,0.743,25.4,0.593,24.5,True,UNFILTERED
Jarrett Allen,2025-12-29,SELL_HIGH,0.603,25.4,0.759,23.4,0.567,25.8,True,UNFILTERED
Javonte Green,2025-11-18,SELL_HIGH,0.396,22.9,0.457,32.4,0.5,15.4,False,UNFILTERED
Javonte Green,2025-11-22,SELL_HIGH,0.406,23.3,0.478,32.6,0.545,17.7,False,UNFILTERED
Javonte Green,2025-11-24,SELL_HIGH,0.424,22.7,0.553,27.6,0.375,30.3,True,UNFILTERED
Javonte Green,2025-11-26,SELL_HIGH,0.426,22.0,0.576,23.4,0.417,35.2,True,UNFILTERED
Javonte Green,2025-11-28,SELL_HIGH,0.417,21.3,0.609,18.0,0.417,45.8,True,UNFILTERED
Javonte Green,2025-11-29,SELL_HIGH,0.41,20.7,0.5,14.6,0.526,22.1,False,UNFILTERED
Javonte Green,2025-12-01,SELL_HIGH,0.421,20.1,0.545,10.4,0.458,29.7,True,UNFILTERED
Javonte Green,2025-12-12,SELL_HIGH,0.427,18.5,0.526,10.2,0.37,23.1,True,UNFILTERED
Javonte Green,2025-12-28,BUY_LOW,0.423,18.5,0.357,18.8,0.528,-15.6,True,UNFILTERED
Jaxson Hayes,2025-12-01,SELL_HIGH,0.75,17.6,0.882,19.2,0.6,17.6,True,UNFILTERED
Jaxson Hayes,2025-12-20,SELL_HIGH,0.767,17.1,0.933,16.6,0.812,21.7,True,UNFILTERED
Jaxson Hayes,2025-12-23,SELL_HIGH,0.766,17.7,0.941,20.0,0.786,22.8,True,UNFILTERED
Jaxson Hayes,2025-12-30,SELL_HIGH,0.766,17.2,0.938,17.6,0.833,22.4,True,UNFILTERED
Jaxson Hayes,2026-01-02,SELL_HIGH,0.78,17.2,0.95,18.8,0.684,21.7,True,UNFILTERED
Jaxson Hayes,2026-01-04,SELL_HIGH,0.784,17.4,0.909,19.8,0.684,15.9,True,UNFILTERED
Jay Huff,2025-11-29,SELL_HIGH,0.412,17.0,0.476,24.2,0.486,15.5,False,UNFILTERED
Jay Huff,2025-12-03,SELL_HIGH,0.436,17.8,0.564,23.8,0.405,29.4,True,UNFILTERED
Jay Huff,2025-12-05,SELL_HIGH,0.424,17.8,0.541,23.8,0.421,27.3,True,UNFILTERED
Jay Huff,2025-12-08,SELL_HIGH,0.438,18.3,0.583,23.8,0.366,33.3,True,UNFILTERED
Jay Huff,2025-12-27,BUY_LOW,0.413,19.7,0.333,21.2,0.481,-19.2,True,UNFILTERED
Jaylen Clark,2025-11-24,BUY_LOW,0.444,16.4,0.368,17.2,0.308,-17.1,False,UNFILTERED
Jaylen Clark,2025-11-26,BUY_LOW,0.421,15.7,0.353,14.0,0.421,-16.2,True,UNFILTERED
Jaylen Clark,2025-11-29,BUY_LOW,0.414,15.2,0.294,13.2,0.478,-28.9,True,UNFILTERED
Jaylen Clark,2025-11-30,BUY_LOW,0.393,15.0,0.2,11.8,0.545,-49.2,True,UNFILTERED
Jaylen Clark,2025-12-04,BUY_LOW,0.418,14.8,0.308,10.2,0.455,-26.4,True,UNFILTERED
Jaylen Clark,2025-12-12,SELL_HIGH,0.434,14.7,0.545,13.6,0.385,25.8,True,UNFILTERED
Jaylen Clark,2025-12-23,BUY_LOW,0.415,14.4,0.308,12.6,0.474,-25.8,True,UNFILTERED
Jaylen Clark,2025-12-31,SELL_HIGH,0.431,14.2,0.5,11.8,0.471,16.0,True,UNFILTERED
Jaylen Wells,2025-11-15,SELL_HIGH,0.365,25.3,0.463,24.2,0.449,26.9,True,UNFILTERED
Jaylen Wells,2025-11-20,SELL_HIGH,0.371,25.3,0.438,25.4,0.52,18.0,False,UNFILTERED
Jaylen Wells,2025-11-26,SELL_HIGH,0.389,25.7,0.449,26.8,0.651,15.5,False,UNFILTERED
Jaylen Wells,2025-11-28,SELL_HIGH,0.414,26.1,0.538,28.4,0.575,30.1,False,UNFILTERED
Jaylen Wells,2025-11-30,SELL_HIGH,0.409,26.2,0.52,28.6,0.587,27.0,False,UNFILTERED
Jaylen Wells,2025-12-02,SELL_HIGH,0.419,26.3,0.565,30.8,0.549,34.8,True,UNFILTERED
Jaylen Wells,2025-12-05,SELL_HIGH,0.43,26.4,0.644,30.2,0.491,49.9,True,UNFILTERED
Jaylen Wells,2025-12-07,SELL_HIGH,0.44,26.4,0.651,29.0,0.407,47.9,True,UNFILTERED
Jaylen Wells,2025-12-12,SELL_HIGH,0.442,26.4,0.575,27.8,0.371,29.9,True,UNFILTERED
Jaylen Wells,2025-12-15,SELL_HIGH,0.444,26.7,0.587,28.8,0.368,32.3,True,UNFILTERED
Jaylen Wells,2025-12-17,SELL_HIGH,0.446,26.8,0.549,28.8,0.364,23.2,True,UNFILTERED
Jaylen Wells,2025-12-28,BUY_LOW,0.431,27.5,0.364,31.2,0.361,-15.6,False,UNFILTERED
Jaylen Wells,2025-12-30,BUY_LOW,0.429,27.5,0.358,30.4,0.355,-16.4,False,UNFILTERED
Jaylin Williams,2025-11-23,SELL_HIGH,0.345,18.8,0.423,20.4,0.429,22.5,False,UNFILTERED
Jaylin Williams,2025-11-30,SELL_HIGH,0.374,18.3,0.5,16.2,0.25,33.8,True,UNFILTERED
Jaylin Williams,2025-12-02,SELL_HIGH,0.365,18.0,0.483,17.0,0.3,32.1,True,UNFILTERED
Jaylin Williams,2025-12-05,SELL_HIGH,0.362,18.2,0.429,16.6,0.318,18.4,True,UNFILTERED
Jaylon Tyson,2025-12-14,SELL_HIGH,0.531,27.9,0.648,32.4,0.5,22.1,True,UNFILTERED
Jerami Grant,2025-12-02,BUY_LOW,0.445,29.1,0.377,30.4,0.388,-15.4,True,UNFILTERED
Jeremiah Fears,2025-11-22,SELL_HIGH,0.462,26.6,0.534,27.2,0.391,15.7,True,UNFILTERED
Jeremiah Fears,2025-12-27,BUY_LOW,0.439,26.7,0.37,22.2,0.45,-15.8,True,UNFILTERED
Jeremiah Fears,2025-12-29,BUY_LOW,0.436,26.9,0.351,25.0,0.444,-19.5,True,UNFILTERED
Jeremiah Fears,2025-12-31,BUY_LOW,0.435,26.8,0.357,24.8,0.417,-18.0,True,UNFILTERED
Jeremiah Fears,2026-01-02,BUY_LOW,0.432,26.7,0.36,24.6,0.478,-16.6,True,UNFILTERED
Jeremy Sochan,2025-11-30,BUY_LOW,0.492,16.5,0.375,17.8,0.538,-23.7,True,UNFILTERED
Jeremy Sochan,2025-12-02,BUY_LOW,0.492,16.2,0.357,15.8,0.52,-27.4,True,UNFILTERED
Jeremy Sochan,2025-12-05,BUY_LOW,0.5,16.5,0.423,14.8,0.462,-15.4,True,UNFILTERED
Jeremy Sochan,2025-12-25,BUY_LOW,0.494,15.9,0.4,15.0,0.375,-19.1,False,UNFILTERED
Jett Howard,2025-12-07,SELL_HIGH,0.449,10.5,0.525,14.6,0.429,16.9,True,UNFILTERED
Jett Howard,2025-12-27,BUY_LOW,0.421,11.3,0.316,14.0,0.136,-25.0,False,UNFILTERED
Jimmy Butler III,2025-11-18,SELL_HIGH,0.526,30.9,0.615,30.4,0.529,17.1,True,UNFILTERED
Jimmy Butler III,2025-12-18,BUY_LOW,0.51,31.3,0.426,30.6,0.534,-16.4,True,UNFILTERED
Jock Landale,2025-11-20,BUY_LOW,0.518,24.0,0.415,23.0,0.545,-19.9,True,UNFILTERED
Jock Landale,2025-12-23,BUY_LOW,0.513,22.4,0.435,26.8,0.562,-15.2,True,UNFILTERED
John Collins,2025-11-16,BUY_LOW,0.5,24.8,0.417,25.4,0.444,-16.7,True,UNFILTERED
John Collins,2025-11-20,BUY_LOW,0.504,25.3,0.391,26.6,0.432,-22.3,True,UNFILTERED
John Collins,2025-12-30,SELL_HIGH,0.511,26.9,0.591,26.8,0.721,15.7,False,UNFILTERED
John Collins,2026-01-01,SELL_HIGH,0.516,26.8,0.628,26.0,0.744,21.8,False,UNFILTERED
John Collins,2026-01-03,SELL_HIGH,0.517,26.6,0.667,24.4,0.722,28.9,False,UNFILTERED
John Collins,2026-01-05,SELL_HIGH,0.53,26.6,0.727,23.8,0.646,37.3,True,UNFILTERED
Johnny Furphy,2026-01-02,SELL_HIGH,0.527,14.3,0.609,16.6,0.52,15.4,True,UNFILTERED
Johnny Furphy,2026-01-04,SELL_HIGH,0.525,14.3,0.636,15.6,0.55,21.3,True,UNFILTERED
Jonas Valančiūnas,2025-12-07,SELL_HIGH,0.576,12.5,0.68,12.2,0.649,18.1,True,UNFILTERED
Jonas Valančiūnas,2025-12-15,SELL_HIGH,0.589,12.8,0.688,13.2,0.583,16.8,True,UNFILTERED
Jonas Valančiūnas,2025-12-18,SELL_HIGH,0.596,12.8,0.733,13.8,0.5,23.1,True,UNFILTERED
Jonas Valančiūnas,2025-12-20,SELL_HIGH,0.599,12.8,0.742,14.2,0.485,23.9,True,UNFILTERED
Jonathan Isaac,2025-12-26,BUY_LOW,0.438,10.7,0.357,12.6,0.545,-18.4,True,UNFILTERED
Jonathan Isaac,2025-12-27,BUY_LOW,0.424,10.9,0.312,13.4,0.6,-26.3,True,UNFILTERED
Jonathan Isaac,2025-12-29,BUY_LOW,0.426,10.8,0.308,13.4,0.667,-27.9,True,UNFILTERED
Jonathan Kuminga,2025-11-29,BUY_LOW,0.478,27.8,0.375,23.8,0.289,-21.5,False,UNFILTERED
Jordan Clarkson,2025-11-17,SELL_HIGH,0.467,17.3,0.538,19.0,0.532,15.2,True,UNFILTERED
Jordan Clarkson,2025-12-03,BUY_LOW,0.447,19.4,0.36,20.0,0.35,-19.5,False,UNFILTERED
Jordan Clarkson,2025-12-05,BUY_LOW,0.441,19.5,0.319,20.2,0.395,-27.7,True,UNFILTERED
Jordan Clarkson,2025-12-07,BUY_LOW,0.438,20.0,0.302,23.6,0.444,-31.0,True,UNFILTERED
Jordan Clarkson,2025-12-09,BUY_LOW,0.426,19.9,0.311,22.6,0.556,-27.0,True,UNFILTERED
Jordan Clarkson,2025-12-13,BUY_LOW,0.43,20.1,0.333,23.6,0.486,-22.5,True,UNFILTERED
Jordan Clarkson,2025-12-18,BUY_LOW,0.429,19.8,0.35,21.6,0.51,-18.3,True,UNFILTERED
Jordan Clarkson,2025-12-23,SELL_HIGH,0.446,20.0,0.556,20.4,0.429,24.5,True,UNFILTERED
Jordan Goodwin,2025-11-18,SELL_HIGH,0.429,16.8,0.5,20.4,0.46,16.7,True,UNFILTERED
Jordan Goodwin,2025-11-21,SELL_HIGH,0.425,17.2,0.488,22.0,0.453,15.0,True,UNFILTERED
Jordan Goodwin,2025-11-23,SELL_HIGH,0.451,18.2,0.543,23.2,0.412,20.4,True,UNFILTERED
Jordan Goodwin,2025-11-24,SELL_HIGH,0.454,19.2,0.54,25.8,0.413,19.0,True,UNFILTERED
Jordan Goodwin,2025-12-26,BUY_LOW,0.414,21.1,0.348,23.0,0.327,-16.0,False,UNFILTERED
Jordan Goodwin,2025-12-27,BUY_LOW,0.406,21.0,0.279,23.2,0.411,-31.3,True,UNFILTERED
Jordan Goodwin,2025-12-29,BUY_LOW,0.407,21.1,0.312,24.2,0.431,-23.2,True,UNFILTERED
Jordan Goodwin,2026-01-02,BUY_LOW,0.395,21.4,0.302,23.0,0.449,-23.5,True,UNFILTERED
Jordan Goodwin,2026-01-04,BUY_LOW,0.398,21.4,0.327,23.2,0.382,-17.9,True,UNFILTERED
Jordan Hawkins,2025-11-19,SELL_HIGH,0.314,14.9,0.37,14.8,0.4,17.8,False,UNFILTERED
Jordan Hawkins,2025-11-21,SELL_HIGH,0.325,15.1,0.419,15.2,0.382,29.2,True,UNFILTERED
Jordan Hawkins,2025-11-22,SELL_HIGH,0.317,14.9,0.387,15.8,0.412,22.1,False,UNFILTERED
Jordan Hawkins,2025-12-02,SELL_HIGH,0.337,15.2,0.41,17.8,0.364,21.8,True,UNFILTERED
Jordan Hawkins,2025-12-04,SELL_HIGH,0.343,15.6,0.4,17.2,0.294,16.7,True,UNFILTERED
Jordan Hawkins,2025-12-08,SELL_HIGH,0.345,15.5,0.412,17.2,0.286,19.4,True,UNFILTERED
Jordan Hawkins,2025-12-11,SELL_HIGH,0.342,15.0,0.429,14.2,0.3,25.4,True,UNFILTERED
Jordan Hawkins,2025-12-31,BUY_LOW,0.338,14.1,0.286,8.4,0.211,-15.6,False,UNFILTERED
Jordan Walsh,2025-12-05,SELL_HIGH,0.564,20.4,0.704,27.2,0.647,24.7,True,UNFILTERED
