id,archived_json,log_json
28948619869,"{""player_id"": ""28948619869"", ""name"": ""Luka Garza"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28948619869"", ""name"": ""Luka Garza"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28958859869,"{""player_id"": ""28958859869"", ""name"": ""Ja Morant"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 20.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28958859869"", ""name"": ""Ja Morant"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 20.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28958935349,"{""player_id"": ""28958935349"", ""name"": ""Tim Hardaway Jr."", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 18.8, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28958935349"", ""name"": ""Tim Hardaway Jr."", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 18.8, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28968147129,"{""player_id"": ""28968147129"", ""name"": ""Jevon Carter"", ""team"": ""CHI"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28968147129"", ""name"": ""Jevon Carter"", ""team"": ""CHI"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28968646399,"{""player_id"": ""28968646399"", ""name"": ""Rui Hachimura"", ""team"": ""LAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28968646399"", ""name"": ""Rui Hachimura"", ""team"": ""LAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28978111729,"{""player_id"": ""28978111729"", ""name"": ""Aaron Gordon"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28978111729"", ""name"": ""Aaron Gordon"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28978550069,"{""player_id"": ""28978550069"", ""name"": ""OG Anunoby"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 18.1, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28978550069"", ""name"": ""OG Anunoby"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 18.1, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28988459882,"{""player_id"": ""28988459882"", ""name"": ""Draymond Green"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.0, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28988459882"", ""name"": ""Draymond Green"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.0, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28998641179,"{""player_id"": ""28998641179"", ""name"": ""Malik Monk"", ""team"": ""SAC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28998641179"", ""name"": ""Malik Monk"", ""team"": ""SAC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940047414489,"{""player_id"": ""940047414489"", ""name"": ""Ausar Thompson"", ""team"": ""DET"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940047414489"", ""name"": ""Ausar Thompson"", ""team"": ""DET"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940140705489,"{""player_id"": ""940140705489"", ""name"": ""Rayan Rupert"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940140705489"", ""name"": ""Rayan Rupert"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94014298027,"{""player_id"": ""94014298027"", ""name"": ""Deni Avdija"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 30.3, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94014298027"", ""name"": ""Deni Avdija"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 30.3, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94014426027,"{""player_id"": ""94014426027"", ""name"": ""Josh Green"", ""team"": ""CHA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94014426027"", ""name"": ""Josh Green"", ""team"": ""CHA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940149561339,"{""player_id"": ""940149561339"", ""name"": ""Ariel Hukporti"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940149561339"", ""name"": ""Ariel Hukporti"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 2.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94024206527,"{""player_id"": ""94024206527"", ""name"": ""Chaz Lanier"", ""team"": ""DET"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94024206527"", ""name"": ""Chaz Lanier"", ""team"": ""DET"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940247765539,"{""player_id"": ""940247765539"", ""name"": ""Caleb Houstan"", ""team"": ""ATL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940247765539"", ""name"": ""Caleb Houstan"", ""team"": ""ATL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940249443139,"{""player_id"": ""940249443139"", ""name"": ""Sion James"", ""team"": ""CHA"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940249443139"", ""name"": ""Sion James"", ""team"": ""CHA"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940249982639,"{""player_id"": ""940249982639"", ""name"": ""Jaden Hardy"", ""team"": ""DAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 12.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940249982639"", ""name"": ""Jaden Hardy"", ""team"": ""DAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 12.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940347735539,"{""player_id"": ""940347735539"", ""name"": ""Jalen Duren"", ""team"": ""DET"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 14.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940347735539"", ""name"": ""Jalen Duren"", ""team"": ""DET"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 14.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94034935527,"{""player_id"": ""94034935527"", ""name"": ""Julian Strawther"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94034935527"", ""name"": ""Julian Strawther"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940541014289,"{""player_id"": ""940541014289"", ""name"": ""Trentyn Flowers"", ""team"": ""CHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940541014289"", ""name"": ""Trentyn Flowers"", ""team"": ""CHI"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940541851189,"{""player_id"": ""940541851189"", ""name"": ""Liam McNeeley"", ""team"": ""CHA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940541851189"", ""name"": ""Liam McNeeley"", ""team"": ""CHA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94054426027,"{""player_id"": ""94054426027"", ""name"": ""Quinten Post"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94054426027"", ""name"": ""Quinten Post"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 8.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94054452027,"{""player_id"": ""94054452027"", ""name"": ""Onyeka Okongwu"", ""team"": ""ATL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 16.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94054452027"", ""name"": ""Onyeka Okongwu"", ""team"": ""ATL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 16.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940640968489,"{""player_id"": ""940640968489"", ""name"": ""Sidy Cissoko"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 7.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940640968489"", ""name"": ""Sidy Cissoko"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 7.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940647647989,"{""player_id"": ""940647647989"", ""name"": ""Jaylen Wells"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940647647989"", ""name"": ""Jaylen Wells"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940649430339,"{""player_id"": ""940649430339"", ""name"": ""Alperen Sengun"", ""team"": ""HOU"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 15.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940649430339"", ""name"": ""Alperen Sengun"", ""team"": ""HOU"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 15.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940743131189,"{""player_id"": ""940743131189"", ""name"": ""Cooper Flagg"", ""team"": ""DAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.0, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940743131189"", ""name"": ""Cooper Flagg"", ""team"": ""DAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.0, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940743311189,"{""player_id"": ""940743311189"", ""name"": ""Khaman Maluach"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 1.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940743311189"", ""name"": ""Khaman Maluach"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 1.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
940747982639,"{""player_id"": ""940747982639"", ""name"": ""Dyson Daniels"", ""team"": ""ATL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""940747982639"", ""name"": ""Dyson Daniels"", ""team"": ""ATL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94074926527,"{""player_id"": ""94074926527"", ""name"": ""Oso Ighodaro"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94074926527"", ""name"": ""Oso Ighodaro"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94084226527,"{""player_id"": ""94084226527"", ""name"": ""Scottie Barnes"", ""team"": ""TOR"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 21.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94084226527"", ""name"": ""Scottie Barnes"", ""team"": ""TOR"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 21.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94094299027,"{""player_id"": ""94094299027"", ""name"": ""Santi Aldama"", ""team"": ""MEM"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94094299027"", ""name"": ""Santi Aldama"", ""team"": ""MEM"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 12.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
941049855539,"{""player_id"": ""941049855539"", ""name"": ""Josh Minott"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""941049855539"", ""name"": ""Josh Minott"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94114905527,"{""player_id"": ""94114905527"", ""name"": ""Jaylin Williams"", ""team"": ""OKC"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94114905527"", ""name"": ""Jaylin Williams"", ""team"": ""OKC"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94134262027,"{""player_id"": ""94134262027"", ""name"": ""Patrick Williams"", ""team"": ""CHI"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 5.9, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94134262027"", ""name"": ""Patrick Williams"", ""team"": ""CHI"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 5.9, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
941541381189,"{""player_id"": ""941541381189"", ""name"": ""Drake Powell"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""941541381189"", ""name"": ""Drake Powell"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94154299027,"{""player_id"": ""94154299027"", ""name"": ""Justin Champagnie"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 11.6, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94154299027"", ""name"": ""Justin Champagnie"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 11.6, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
941549355539,"{""player_id"": ""941549355539"", ""name"": ""Jahmai Mashack"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""941549355539"", ""name"": ""Jahmai Mashack"", ""team"": ""MEM"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
